#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NC_080628.1	1	2074683	131026	1984355	95.6462	12.5138	33.9	44
NC_080629.1	1	1203310	61606	1138007	94.5731	9.07304	33.2	43.1
NC_080630.1	1	1088616	61441	1031846	94.7851	9.97222	33.3	42.3
NW_026682905.1	1	39931	2083	36254	90.7916	7.95039	32.6	37
NW_026682906.1	1	32408	1260	25791	79.5822	5.63015	32.5	38
NC_080631.1	1	884548	47306	848961	95.9768	10.0376	33.4	46.6
NC_080632.1	1	88477388	4572580	87644378	99.0585	12.0771	34.7	48.7
NW_026682907.1	1	730054	64240	725482	99.3737	19.7763	34.6	1.15
NW_026682908.1	1	659752	60866	648803	98.3404	19.4181	34.8	5.63
NW_026682909.1	1	610003	45366	601239	98.5633	16.2793	34.4	3.56
NW_026682910.1	1	516507	31133	511542	99.0387	13.659	34.4	11.2
NW_026682911.1	1	503398	58893	484167	96.1798	26.4334	34.6	1.47
NW_026682912.1	1	502746	56346	500561	99.5654	25.3971	34.6	1.3
NW_026682913.1	1	502108	37766	486338	96.8592	15.4491	34.8	3.86
NW_026682914.1	1	496294	37134	375223	75.605	16.5037	34.6	0.66
NW_026682915.1	1	496247	14557	459474	92.5898	6.33209	34.4	2.29
NW_026682916.1	1	494937	28521	485706	98.1349	13.2048	34.4	2.71
NW_026682917.1	1	493150	43541	484766	98.2999	18.2984	34.8	4.3
NW_026682918.1	1	486754	38785	484799	99.5984	17.9567	34.4	3.94
NW_026682919.1	1	482258	49399	479412	99.4099	22.6502	34.5	1.24
NW_026682920.1	1	479995	48342	477869	99.5571	22.2933	34.5	1.11
NW_026682921.1	1	455874	43309	454597	99.7199	21.1775	34.5	1.32
NW_026682922.1	1	447972	52727	446973	99.777	26.5174	34.4	2.04
NW_026682923.1	1	447909	47165	446614	99.7109	23.566	34.5	1.27
NW_026682924.1	1	443965	53350	442303	99.6256	25.829	34.4	1.4
NW_026682925.1	1	440460	75846	436434	99.086	38.8218	34.4	1.63
NW_026682926.1	1	424846	67161	422598	99.4709	35.6564	34.4	2.44
NW_026682927.1	1	420859	49293	416952	99.0717	25.9391	34.4	1.6
NW_026682928.1	1	409402	42407	403703	98.608	23.2029	34.3	1.14
NW_026682929.1	1	404735	23163	400609	98.9806	12.9144	34.4	3.56
NW_026682930.1	1	403002	68888	401869	99.7189	38.2226	34.4	3.16
NW_026682931.1	1	400251	47770	392753	98.1267	25.7165	34.9	2.48
NW_026682932.1	1	379196	31683	374403	98.736	16.85	34.4	2.65
NW_026682933.1	1	374162	51676	371982	99.4174	31.2979	34.3	3.36
NW_026682934.1	1	365873	60662	365339	99.854	37.1481	34.4	1.99
NW_026682935.1	1	350991	25264	350518	99.8652	15.9839	34.4	1.32
NW_026682936.1	1	346568	31690	341192	98.4488	20.7197	34.4	2.29
NW_026682937.1	1	344970	49572	344709	99.9243	32.3447	34.3	1.37
NW_026682938.1	1	341789	20336	338614	99.0711	13.1605	34.4	1.68
NW_026682939.1	1	336814	39678	335576	99.6324	26.2192	34.4	1.48
NW_026682940.1	1	336111	23431	333766	99.3023	15.4543	34.4	1.76
NW_026682941.1	1	328148	14897	314270	95.7708	10.0076	34.2	1.62
NW_026682942.1	1	324161	19047	322718	99.5549	13.0165	34.4	1.59
NW_026682943.1	1	323938	34099	323010	99.7135	24.0196	34.4	3.14
NW_026682944.1	1	323347	52035	322071	99.6054	36.9553	34.4	3.87
NW_026682945.1	1	310687	37666	310013	99.7831	27.5042	34.3	1.67
NW_026682946.1	1	310635	24056	293088	94.3512	16.5567	34.1	2.88
NW_026682947.1	1	310348	35554	309790	99.8202	25.8295	34.3	1.45
NW_026682948.1	1	310269	14634	301987	97.3307	10.3921	34.3	2.55
NW_026682949.1	1	308774	19777	302891	98.0947	14.1409	34.4	1.42
NW_026682950.1	1	308227	18998	306856	99.5552	13.6994	34.4	2.64
NW_026682951.1	1	307697	25181	305680	99.3445	18.4334	34.3	4.14
NW_026682952.1	1	306521	19918	302917	98.8242	14.5159	34.4	1.78
NW_026682953.1	1	304386	17196	296701	97.4752	12.7695	34.5	1.06
NW_026682954.1	1	303078	19952	299037	98.6667	14.9628	34.6	1.91
NW_026682955.1	1	296903	17384	294934	99.3368	12.9448	34.3	2.31
NW_026682956.1	1	296466	34813	295328	99.6161	26.7637	34.2	2.15
NW_026682957.1	1	288547	21236	283410	98.2197	16.6969	34.5	2.13
NW_026682958.1	1	284038	16485	283377	99.7673	12.8019	34.4	1.67
NW_026682959.1	1	280410	29489	280211	99.929	23.4896	34.2	1.66
NW_026682960.1	1	276164	28894	275037	99.5919	23.6027	34.3	1.73
NW_026682961.1	1	263428	16817	262012	99.4625	14.5287	34.3	2.16
NW_026682962.1	1	261474	13380	245831	94.0174	9.99863	34	2.35
NW_026682963.1	1	254301	19047	252083	99.1278	16.7915	34.4	2.65
NW_026682964.1	1	246999	18421	246340	99.7332	16.4281	34.1	1.62
NW_026682965.1	1	235852	11976	234191	99.2957	11.3106	34.4	0.934
NW_026682966.1	1	232862	15749	231347	99.3494	15.2755	34.4	3.81
NW_026682967.1	1	229350	16691	227646	99.257	16.3264	34.4	1.85
NW_026682968.1	1	227533	16005	224864	98.827	15.5773	34.4	3.42
NW_026682969.1	1	226238	12197	221827	98.0503	12.2819	34.4	1.6
NW_026682970.1	1	225760	294978	223449	98.9763	250.239	33.7	2.32
NW_026682971.1	1	221860	14669	220117	99.2144	14.6657	34.4	1.79
NW_026682972.1	1	216916	10291	215015	99.1236	10.6872	34.4	1.6
NW_026682973.1	1	210189	18374	209123	99.4928	19.0622	34.3	2.98
NW_026682974.1	1	209705	12191	204570	97.5513	13.1237	34.4	1.39
NW_026682975.1	1	206331	12286	204700	99.2095	13.2593	34.5	1.91
NW_026682976.1	1	205952	11991	199692	96.9605	12.8057	34.4	1.57
NW_026682977.1	1	203882	13436	202792	99.4654	14.9907	34.4	1.52
NW_026682978.1	1	201328	16230	197701	98.1985	18.5813	34.4	1.89
NW_026682979.1	1	194893	11769	192770	98.9107	13.1695	34.4	4.69
NW_026682980.1	1	194400	13898	192421	98.982	16.326	34.4	2.47
NW_026682981.1	1	194024	10711	189416	97.625	12.3773	34.5	0.925
NW_026682982.1	1	189959	24381	189452	99.7331	29.0066	34.2	2.52
NW_026682983.1	1	189471	14171	188276	99.3693	16.9684	34.4	2.14
NW_026682984.1	1	188934	6459	184311	97.5531	7.73928	34.4	1.49
NW_026682985.1	1	186855	25669	184943	98.9767	29.4346	34.8	5.46
NW_026682986.1	1	186346	10478	184540	99.0308	12.4562	34.5	2.04
NW_026682987.1	1	184095	13197	181832	98.7707	16.0007	34.4	2.62
NW_026682988.1	1	179454	10949	178536	99.4884	13.4933	34.4	2.68
NW_026682989.1	1	178544	8450	171495	96.052	10.5412	34.4	1.26
NW_026682990.1	1	176311	14152	172412	97.7886	17.7993	34.3	1.76
NW_026682991.1	1	169869	12053	168675	99.2971	15.984	34.4	2.39
NW_026682992.1	1	164287	11013	162428	98.8684	15.0665	34.4	1.53
NW_026682993.1	1	163604	14992	162524	99.3399	20.8202	34.3	1.18
NW_026682994.1	1	163260	10398	161825	99.121	13.9775	34.4	1.19
NW_026682995.1	1	162272	10874	161403	99.4645	15.2831	34.4	2.77
NW_026682996.1	1	158962	8992	158229	99.5389	12.4536	34.4	2.13
NW_026682997.1	1	152070	8464	149192	98.1075	12.941	34.5	1.16
NW_026682998.1	1	150868	9663	150040	99.4512	14.5447	34.3	2.35
NW_026682999.1	1	150054	8663	146183	97.4203	13.5473	34.8	1.95
NW_026683000.1	1	149890	10936	145087	96.7957	16.1306	34.3	1.56
NW_026683001.1	1	147493	15702	146784	99.5193	23.0454	34.3	2.5
NW_026683002.1	1	144873	10921	144032	99.4195	17.329	34.5	1.2
NW_026683003.1	1	139343	4700	129355	92.8321	7.26638	34.3	1.21
NW_026683004.1	1	139254	7251	134213	96.38	11.1542	34.4	2.16
NW_026683005.1	1	137754	14598	135570	98.4146	23.6769	34.5	2.29
NW_026683006.1	1	137649	15926	137605	99.968	26.0323	34.3	3.13
NW_026683007.1	1	137062	9509	134954	98.462	15.7071	34.4	1.69
NW_026683008.1	1	133118	7684	129485	97.2708	13.0913	34.5	1.16
NW_026683009.1	1	130521	16718	128356	98.3413	29.1353	34.3	3.9
NW_026683010.1	1	125703	7929	124855	99.3254	14.2398	34.5	1.75
NW_026683011.1	1	125425	7848	123526	98.4859	13.7181	34.4	1.87
NW_026683012.1	1	121330	8906	120704	99.4841	16.646	34.2	1.21
NW_026683013.1	1	120300	6865	119256	99.1322	12.8475	34.4	1.49
NW_026683014.1	1	118992	6865	117756	98.9613	12.5114	34.4	1.1
NW_026683015.1	1	118770	6846	113743	95.7674	12.3315	34.5	1.4
NW_026683016.1	1	108421	5744	102082	94.1533	11.82	34.6	1.23
NW_026683017.1	1	108012	11479	107259	99.3029	23.0902	35	1.27
NW_026683018.1	1	107095	10719	107071	99.9776	22.5322	34.2	2.23
NW_026683019.1	1	104586	8437	102660	98.1585	18.1725	34.3	1.15
NW_026683020.1	1	100399	6113	99826	99.4293	13.6123	34.4	1.81
NW_026683021.1	1	99111	7363	98389	99.2715	16.3358	34.4	3.16
NW_026683022.1	1	96439	11998	95910	99.4515	26.9507	35	1.81
NW_026683023.1	1	94166	5648	93156	98.9274	13.4273	34.4	0.974
NW_026683024.1	1	91632	5594	90433	98.6915	13.6703	34.4	2.42
NW_026683025.1	1	85421	7391	85122	99.65	19.5314	34.3	2.12
NW_026683026.1	1	85088	4566	83366	97.9762	11.7372	34.4	1.66
NW_026683027.1	1	84548	4003	75975	89.8602	10.4078	34.7	9.65
NW_026683028.1	1	82706	5107	79995	96.7221	13.6117	34.4	2.02
NW_026683029.1	1	81984	5397	81664	99.6097	14.7598	34.5	2.36
NW_026683030.1	1	81046	4812	78161	96.4403	13.1346	34.1	3.08
NW_026683031.1	1	80524	5896	79337	98.5259	16.6269	34.3	0.532
NW_026683032.1	1	79562	8108	78220	98.3133	22.7	34.2	1.96
NW_026683033.1	1	77631	7128	77050	99.2516	21.0907	34.5	3.34
NW_026683034.1	1	75284	13872	72737	96.6168	42.6016	34.3	1.6
NW_026683035.1	1	73269	9450	71281	97.2867	29.3286	34.3	1.84
NW_026683036.1	1	71914	8232	67899	94.4169	25.9416	34.2	1.29
NW_026683037.1	1	70703	5425	64298	90.941	16.9634	34.3	1.18
NW_026683038.1	1	69202	4606	66163	95.6085	15.1936	34.4	1.98
NW_026683039.1	1	69028	3348	65579	95.0035	10.8266	34.5	2.32
NW_026683040.1	1	68601	3718	66984	97.6429	12.519	34.4	1.54
NW_026683041.1	1	66938	4169	65427	97.7427	13.4088	34.5	3.03
NW_026683042.1	1	65971	3559	64443	97.6838	11.9705	34.4	1.62
NW_026683043.1	1	65959	6742	64504	97.7941	23.0239	34.5	2.79
NW_026683044.1	1	65834	2922	64433	97.8719	9.65302	34.4	0.76
NW_026683045.1	1	65134	3593	61578	94.5405	11.9397	34.4	0.752
NW_026683046.1	1	64335	1752	42280	65.7185	3.29303	32.4	4.78
NW_026683047.1	1	64233	7286	61303	95.4385	25.9953	34.4	1.77
NW_026683048.1	1	62791	3520	58962	93.902	11.641	34.4	1.67
NW_026683049.1	1	62475	5309	61960	99.1757	18.6115	34.3	1.62
NW_026683050.1	1	62429	2531	60279	96.5561	9.04684	34.6	1.42
NW_026683051.1	1	61564	7027	57436	93.2948	26.5458	34.4	2.03
NW_026683052.1	1	61412	2566	58643	95.4911	9.52939	34.3	0.598
NW_026683053.1	1	60466	3929	54464	90.0738	14.589	34.4	2.23
NW_026683054.1	1	58682	2579	51872	88.3951	9.93155	34.5	1.03
NW_026683055.1	1	55831	6929	53927	96.5897	26.0577	34.9	1.43
NW_026683056.1	1	55749	8407	55677	99.8708	34.8438	34.2	3.79
NW_026683057.1	1	55351	3139	53466	96.5945	9.3121	32.2	32.4
NW_026683058.1	1	52312	4094	49653	94.917	17.5546	34.3	1.25
NW_026683059.1	1	52229	5021	51658	98.9067	21.9535	34.4	1.78
NW_026683060.1	1	52118	2683	51126	98.0966	11.5613	34.1	2.52
NW_026683061.1	1	52060	3973	51623	99.1606	16.7488	34.4	1.73
NW_026683062.1	1	52003	2792	51466	98.9674	11.6554	34.5	1.41
NW_026683063.1	1	50645	3926	50320	99.3583	17.7057	34.3	2.31
NW_026683064.1	1	50252	2018	48448	96.4101	9.06555	34.7	0.951
NW_026683065.1	1	49028	2542	43152	88.015	11.3794	34.5	1.39
NW_026683066.1	1	48714	2748	47916	98.3619	12.7684	34.4	2.08
NW_026683067.1	1	47736	3442	44530	93.2839	15.7896	34.4	0.713
NW_026683068.1	1	46937	3957	43404	92.4729	17.8237	35	1.09
NW_026683069.1	1	45749	3031	44632	97.5584	15.0046	34.2	1.12
NW_026683070.1	1	45345	2183	42592	93.9288	10.9995	34.5	0.955
NW_026683071.1	1	44895	5657	41773	93.046	28.5206	34.4	2.18
NW_026683072.1	1	44072	3487	39410	89.4219	17.124	34.3	0.81
NW_026683073.1	1	43535	2429	42030	96.543	12.6135	34.4	0.459
NW_026683074.1	1	43040	7208	41750	97.0028	23.6193	33.4	1.87
NW_026683075.1	1	42669	1891	41798	97.9587	9.9064	34.4	1.67
NW_026683076.1	1	42178	3900	42014	99.6112	20.5133	34.3	3.07
NW_026683077.1	1	41675	2618	38369	92.0672	8.07822	31.4	11.3
NW_026683078.1	1	41324	2189	38161	92.3459	11.8996	34.3	0.857
NW_026683079.1	1	41301	3398	40517	98.1017	18.1852	34.1	1.49
NW_026683080.1	1	40789	2372	33795	82.8532	12.6814	34.3	1.29
NW_026683081.1	1	38968	329748	36429	93.4844	594.278	28.4	5.98
NW_026683082.1	1	36721	2147	34563	94.1233	12.8369	34.2	1.97
NW_026683083.1	1	36472	3501	34557	94.7494	9.9045	31.7	25.1
NW_026683084.1	1	36377	4721	29404	80.8313	29.0761	34.4	6.08
NW_026683085.1	1	35925	2384	34553	96.1809	15.0265	34.5	1.62
NW_026683086.1	1	35909	3077	35717	99.4653	19.317	34.3	1.18
NW_026683087.1	1	35735	1067	27811	77.8257	5.81091	33.8	43.1
NW_026683088.1	1	35214	1624	34638	98.3643	10.5747	34.6	1.37
NW_026683089.1	1	34286	1656	32089	93.5921	10.3583	34.5	2.73
NW_026683090.1	1	34269	1483	31869	92.9966	9.54901	34.5	1.76
NW_026683091.1	1	33732	2085	33269	98.6274	14.2235	34.4	1.9
NW_026683092.1	1	32955	3516	32645	99.0593	23.3439	35.1	0.698
NW_026683093.1	1	32854	1592	32111	97.7385	10.9039	34.6	1.67
NW_026683094.1	1	32845	2567	32630	99.3454	17.8233	34.3	0.785
NW_026683095.1	1	32087	1502	30780	95.9267	10.5471	34.5	1.3
NW_026683096.1	1	31237	2475	30648	98.1144	17.5639	34.4	4.8
NW_026683097.1	1	31141	2566	31000	99.5472	18.9144	34.3	1.59
NW_026683098.1	1	30990	1558	30543	98.5576	11.4614	34.5	0.703
NW_026683099.1	1	30366	1197	28971	95.406	8.98936	34.1	0.972
NW_026683100.1	1	30044	1735	27599	91.8619	12.3352	34.4	0.917
NW_026683101.1	1	29693	1965	29420	99.0806	13.6561	34.5	1.36
NW_026683102.1	1	29629	1301	24870	83.938	6.50484	32.7	43.3
NW_026683103.1	1	28846	1653	28116	97.4693	12.9025	34.3	1.21
NW_026683104.1	1	28730	1541	26964	93.8531	8.09273	32.5	44.6
NW_026683105.1	1	28400	2306	28017	98.6514	18.8377	34.4	1.52
NW_026683106.1	1	28033	2492	27771	99.0654	19.9493	34.4	5.8
NW_026683107.1	1	27095	1364	26873	99.1807	11.1381	34.3	0.959
NW_026683108.1	1	26824	1139	25331	94.4341	6.37153	32.4	49.8
NW_026683109.1	1	26596	1087	23385	87.9268	9.1325	34.5	0.62
NW_026683110.1	1	26374	1677	25277	95.8406	13.6539	34.1	1.51
NW_026683111.1	1	26287	2229	25011	95.1459	19.3545	34.4	1.17
NW_026683112.1	1	26282	1662	26052	99.1249	14.1067	34.4	3.23
NW_026683113.1	1	25938	1302	25937	99.9961	11.9552	34.7	59.4
NW_026683114.1	1	25894	995	18474	71.3447	7.56237	34.5	0.441
NW_026683115.1	1	25640	1630	24791	96.6888	14.7762	34.5	1.81
NW_026683116.1	1	24340	1393	21442	88.0937	10.5544	34.5	1.09
NW_026683117.1	1	23186	937	20331	87.6865	8.98154	34.4	1.06
NW_026683118.1	1	22467	1828	21770	96.8977	18.1973	34.3	2.3
NW_026683119.1	1	22311	1066	19753	88.5348	7.66694	33.1	46.1
NW_026683120.1	1	21962	1818	21677	98.7023	18.9493	34.5	3.01
NW_026683121.1	1	21358	1365	21231	99.4054	13.9108	34.6	1.24
NW_026683122.1	1	16057	419	15588	97.0792	6.33107	34.6	15.8
NW_026683123.1	1	14639	590	14487	98.9617	9.08443	34.5	54.9
NW_026683124.1	1	4956352	397752	4875741	98.3736	18.4897	34.8	22.8
NW_026683125.1	1	2228489	99974	2105055	94.4611	9.22763	34.1	3.3
NW_026683126.1	1	2115927	115135	2038958	96.3624	10.5558	34	4.79
NW_026683127.1	1	2060080	100886	1953266	94.8151	9.71005	34.1	2.87
NW_026683128.1	1	1903574	112342	1844403	96.8916	12.3108	34.2	3.87
NW_026683129.1	1	1592456	213886	1589169	99.7936	31.0961	34.7	23.6
NW_026683130.1	1	1306673	107436	1298972	99.4106	17.9086	34.2	5.21
NW_026683131.1	1	1234076	204791	1227266	99.4482	37.3401	34.3	3.02
NW_026683132.1	1	1186437	139463	1181401	99.5755	26.0092	34.2	3.61
NW_026683133.1	1	1170172	180879	1166172	99.6582	34.2648	34.2	5.09
NW_026683134.1	1	1066317	44085	1041988	97.7184	9.10059	34.3	1.21
NW_026683135.1	1	982204	39822	918104	93.4739	8.79746	34.3	2.05
NW_026683136.1	1	976125	140670	971915	99.5687	32.2842	34.3	3.8
NW_026683137.1	1	928298	121070	921384	99.2552	29.8884	34.4	2.98
NW_026683138.1	1	915362	42268	892818	97.5371	9.69055	34.2	3.55
NW_026683139.1	1	890228	29652	491345	55.1932	7.60739	34.5	3.69
NW_026683140.1	1	878407	39420	797315	90.7683	8.7253	34.1	2.41
NW_026683141.1	1	807966	57336	790974	97.8969	13.9546	34.2	4.94
NW_026683142.1	1	763647	39377	743017	97.2985	11.1512	34.5	3.09
NW_026683143.1	1	761708	68892	752955	98.8509	19.4987	34.9	3.61
NW_026683144.1	1	752069	49668	749027	99.5955	14.4029	34.2	1.82
