#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NC_080659.1	1	6772285	1247088	6736883	99.4773	26.0847	35.9	45.7
NC_080660.1	1	6625760	1508517	6550668	98.8667	30.8457	35.7	32.8
NC_080661.1	1	5159369	1768522	5049268	97.866	47.4614	35.9	21.4
NC_080662.1	1	4987572	824147	4949086	99.2284	23.1263	35.8	53.3
NC_080663.1	1	4462882	939278	4388996	98.3444	28.3362	35.8	32.2
NC_080664.1	1	3987155	811888	3844334	96.418	27.2641	35.7	31
NC_080665.1	1	3511113	1026473	3461555	98.5885	42.4963	36.1	14.6
NC_080666.1	1	2644149	1135539	2628411	99.4048	56.9974	35.9	22.5
NC_080667.1	1	2575056	630301	2567523	99.7075	31.2227	35.7	26.7
NC_080668.1	1	21546180	3452954	19869145	92.2166	22.6634	35.9	29.6
NC_080669.1	1	89147626	6775076	87182627	97.7958	10.9999	35.9	46.6
NW_026683182.1	1	233636	183384	228856	97.9541	116.215	36.1	0.414
NW_026683183.1	1	222717	284530	221064	99.2578	186.092	36	0.87
NW_026683184.1	1	210713	83949	209231	99.2967	59.0586	36	0.729
NW_026683185.1	1	28662	8607	28643	99.9337	43.7489	36	34.4
NW_026683186.1	1	991617	315618	990989	99.9367	44.6978	36	3.94
NW_026683187.1	1	4516909	4691836	4512887	99.911	151.805	35.9	2.14
NW_026683188.1	1	4117062	1074733	4065125	98.7385	37.473	35.8	13.1
NW_026683189.1	1	3129419	3766699	3122760	99.7872	176.054	35.9	4.75
NW_026683190.1	1	2445016	1402097	2443839	99.9519	83.5617	35.9	1.98
NW_026683191.1	1	2162463	1967416	2160397	99.9045	131.139	36	1.87
NW_026683192.1	1	2091851	678798	2066534	98.7897	47.1297	36	13.4
NW_026683193.1	1	2024811	547945	2020553	99.7897	38.8905	36	14.1
NW_026683194.1	1	1508116	390528	1287681	85.3834	37.937	35.9	1.95
NW_026683195.1	1	1446652	420471	1443793	99.8024	40.5223	35.3	2
NW_026683196.1	1	1315579	226512	1210132	91.9847	24.7836	35.9	9.7
NW_026683197.1	1	1181476	474588	1179950	99.8708	59.1798	36	1.07
NW_026683198.1	1	1067410	600977	1067142	99.9749	83.2822	36	2.24
NW_026683199.1	1	1037885	418664	1037063	99.9208	59.6398	36	1.26
NW_026683200.1	1	1022493	1558897	1022223	99.9736	223.915	36.1	0.619
NW_026683201.1	1	989550	383015	988788	99.923	57.02	36	1.23
NW_026683202.1	1	973116	235986	972779	99.9654	35.6089	35.9	1.52
NW_026683203.1	1	921264	137996	902353	97.9473	21.6346	35.8	1.35
NW_026683204.1	1	912953	195084	911849	99.8791	31.3287	35.9	2.15
NW_026683205.1	1	792231	159356	789780	99.6906	29.5615	36	2.76
NW_026683206.1	1	702247	302907	702033	99.9695	63.5669	36	1.14
NW_026683207.1	1	677195	749729	676508	99.8986	162.087	36	2.75
NW_026683208.1	1	655782	137450	654686	99.8329	29.2139	35.8	2.19
NW_026683209.1	1	588151	95764	581979	98.9506	23.7681	35.8	0.811
NW_026683210.1	1	581605	128359	581443	99.9721	32.4234	35.9	2.11
NW_026683211.1	1	532300	109914	529884	99.5461	30.4272	36	1.32
NW_026683212.1	1	526608	144357	525750	99.8371	40.4431	35.9	1.48
NW_026683213.1	1	486856	157378	484634	99.5436	46.9367	35.9	0.562
NW_026683214.1	1	481963	110785	480035	99.6	31.7189	35.8	1.57
NW_026683215.1	1	451840	76458	451713	99.9719	23.9916	35.9	3.07
NW_026683216.1	1	398006	58794	391791	98.4385	21.6064	35.9	1.09
NW_026683217.1	1	395172	68558	393880	99.6731	25.1219	35.8	2.4
NW_026683218.1	1	390805	87253	390716	99.9772	32.5854	35.9	2.54
NW_026683219.1	1	387931	187022	387322	99.843	71.3773	36	1.26
NW_026683220.1	1	307818	80393	307563	99.9172	38.4735	35.9	1.85
NW_026683221.1	1	242267	91334	242034	99.9038	55.2968	36	0.875
