#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NC_080619.1	1	7633124	1456070	7591320	99.4523	27.4867	35.8	45.7
NC_080620.1	1	6574567	1253785	6551231	99.6451	27.5926	35.8	52.6
NC_080621.1	1	6473977	1154491	6412646	99.0527	25.1887	35.6	28.5
NC_080622.1	1	5774740	1104714	5648479	97.8136	27.101	35.6	44.7
NC_080623.1	1	5330327	960349	5297653	99.387	25.2716	35.5	43.7
NC_080624.1	1	4945601	915878	4919823	99.4788	24.8517	35.3	36.5
NC_080625.1	1	4849416	948158	4459442	91.9583	27.5379	35.6	40.2
NC_080626.1	1	4512749	1014964	4096130	90.768	31.5234	35.5	32.5
NC_080627.1	1	2596542	541042	2489434	95.875	27.6145	35.2	35.7
NW_026682903.1	1	51867	8950	51685	99.6491	21.9046	34.2	52.3
NW_026682904.1	1	41887	5406	39392	94.0435	15.9378	34	33.1
NC_080628.1	1	2074683	390332	2027018	97.7025	25.2579	35	44.2
NC_080629.1	1	1203310	194277	1177272	97.8361	20.8704	34.5	44.8
NC_080630.1	1	1088616	189443	1063348	97.6789	22.2199	34.5	42.9
NW_026682905.1	1	39931	5761	38843	97.2753	17.4011	34	40.2
NW_026682906.1	1	32408	4469	27821	85.8461	15.6273	33.5	39.4
NC_080631.1	1	884548	148651	863506	97.6212	22.1477	34.6	47.9
NC_080632.1	1	88477388	14584830	88000508	99.461	24.1786	35.9	48.9
NW_026682907.1	1	730054	316109	729931	99.9832	63.6458	36	0.567
NW_026682908.1	1	659752	159158	651350	98.7265	34.0117	35.9	2.58
NW_026682909.1	1	610003	155733	609181	99.8652	37.0628	35.8	1.83
NW_026682910.1	1	516507	74933	512797	99.2817	21.1069	35.7	8.6
NW_026682911.1	1	503398	321266	484923	96.3299	94.785	36.1	0.305
NW_026682912.1	1	502746	335470	502666	99.9841	99.113	36.1	0.546
NW_026682913.1	1	502108	124165	501775	99.9337	34.7368	35.9	3.49
NW_026682914.1	1	496294	238008	376425	75.8472	70.8028	36.1	0.21
NW_026682915.1	1	496247	39480	469099	94.5293	11.325	35.7	0.764
NW_026682916.1	1	494937	85020	493722	99.7545	25.1998	35.8	1.18
NW_026682917.1	1	493150	118913	487031	98.7592	33.1959	35.9	1.59
NW_026682918.1	1	486754	110373	486173	99.8806	33.1392	35.8	1.55
NW_026682919.1	1	482258	311925	481501	99.843	95.8313	36	0.359
NW_026682920.1	1	479995	290699	479461	99.8887	89.5092	36	0.338
NW_026682921.1	1	455874	242798	455747	99.9721	78.6598	36	0.412
NW_026682922.1	1	447972	234202	447947	99.9944	77.0835	35.9	0.874
NW_026682923.1	1	447909	255754	447765	99.9679	84.3769	36	0.527
NW_026682924.1	1	443965	265278	442776	99.7322	86.4259	36	0.32
NW_026682925.1	1	440460	344468	439009	99.6706	115.381	35.9	0.539
NW_026682926.1	1	424846	287253	423398	99.6592	98.9827	35.9	0.675
NW_026682927.1	1	420859	248136	419878	99.7669	86.5898	35.9	0.758
NW_026682928.1	1	409402	177953	406975	99.4072	63.7142	35.9	0.311
NW_026682929.1	1	404735	64574	403764	99.7601	23.3514	35.8	2.54
NW_026682930.1	1	403002	320002	402743	99.9357	116.92	35.9	1.2
NW_026682931.1	1	400251	257065	399239	99.7472	93.2534	36	1.41
NW_026682932.1	1	379196	137274	376197	99.2091	51.675	35.9	0.463
NW_026682933.1	1	374162	198386	373729	99.8843	77.9601	35.8	1.84
NW_026682934.1	1	365873	288568	365819	99.9852	116.418	36	0.801
NW_026682935.1	1	350991	112733	350928	99.9821	47.2246	35.9	0.443
NW_026682936.1	1	346568	112091	344628	99.4402	47.6273	35.8	0.936
NW_026682937.1	1	344970	233297	344933	99.9893	99.7839	35.9	0.612
NW_026682938.1	1	341789	76873	341009	99.7718	32.3971	35.8	0.916
NW_026682939.1	1	336814	182785	336783	99.9908	79.3395	35.9	0.676
NW_026682940.1	1	336111	95588	335946	99.9509	41.5522	35.8	0.852
NW_026682941.1	1	328148	52236	327434	99.7824	23.3053	35.7	0.764
NW_026682942.1	1	324161	71793	324094	99.9793	32.3511	35.9	0.491
NW_026682943.1	1	323938	119125	323839	99.9694	54.3191	35.9	1.36
NW_026682944.1	1	323347	194725	323126	99.9317	89.0851	35.9	2.03
NW_026682945.1	1	310687	157620	310484	99.9347	74.6825	35.9	0.74
NW_026682946.1	1	310635	70878	309405	99.604	32.5244	35.5	1.47
NW_026682947.1	1	310348	146399	310226	99.9607	69.3449	35.8	0.718
NW_026682948.1	1	310269	48848	308608	99.4647	22.8331	35.7	1.47
NW_026682949.1	1	308774	78206	307041	99.4387	37.1101	35.9	0.712
NW_026682950.1	1	308227	65612	307839	99.8741	31.0396	35.8	1.03
NW_026682951.1	1	307697	82037	307444	99.9178	39.2643	35.8	1.67
NW_026682952.1	1	306521	79137	305955	99.8153	37.6281	35.9	0.803
NW_026682953.1	1	304386	76995	303923	99.8479	37.2159	35.9	0.727
NW_026682954.1	1	303078	92656	302737	99.8875	45.2912	36	0.742
NW_026682955.1	1	296903	64166	296666	99.9202	31.5601	35.8	1.43
NW_026682956.1	1	296466	124383	296279	99.9369	61.6253	35.8	0.992
NW_026682957.1	1	288547	77501	286347	99.2376	39.5194	35.9	0.972
NW_026682958.1	1	284038	56943	283792	99.9134	28.937	35.8	0.431
NW_026682959.1	1	280410	106141	280326	99.97	55.1126	35.8	0.617
NW_026682960.1	1	276164	100373	275879	99.8968	52.2251	35.9	0.621
NW_026682961.1	1	263428	57273	263015	99.8432	31.9896	35.8	1.38
NW_026682962.1	1	261474	44543	259760	99.3445	23.7206	35.5	1.55
NW_026682963.1	1	254301	77235	253979	99.8734	44.1149	35.8	1.92
NW_026682964.1	1	246999	66615	246965	99.9862	39.1673	35.7	0.924
NW_026682965.1	1	235852	42544	235485	99.8444	26.4328	35.9	0.431
NW_026682966.1	1	232862	56723	232669	99.9171	35.7187	35.9	1.15
NW_026682967.1	1	229350	54684	228792	99.7567	34.8989	35.8	0.608
NW_026682968.1	1	227533	46028	227025	99.7767	29.0689	35.7	1.77
NW_026682969.1	1	226238	45733	225497	99.6725	29.7644	35.9	1.08
NW_026682970.1	1	225760	927266	224689	99.5256	556.728	34.9	1.61
NW_026682971.1	1	221860	59971	221496	99.8359	39.5326	35.9	1.27
NW_026682972.1	1	216916	35752	216255	99.6953	24.2051	35.8	0.636
NW_026682973.1	1	210189	56136	209918	99.8711	38.7617	35.8	1.46
NW_026682974.1	1	209705	42339	207810	99.0963	29.5303	35.9	0.59
NW_026682975.1	1	206331	41592	206099	99.8876	29.4061	35.9	0.694
NW_026682976.1	1	205952	42008	203297	98.7109	29.638	35.8	0.978
NW_026682977.1	1	203882	43868	203768	99.9441	31.6099	35.8	0.439
NW_026682978.1	1	201328	45897	199741	99.2117	33.7099	35.8	0.85
NW_026682979.1	1	194893	40774	194625	99.8625	29.9409	35.8	2.11
NW_026682980.1	1	194400	52890	193878	99.7315	40.0841	35.9	1.45
NW_026682981.1	1	194024	40018	191724	98.8146	30.3143	35.9	0.43
NW_026682982.1	1	189959	85047	189930	99.9847	65.5893	35.8	1.28
NW_026682983.1	1	189471	51597	188787	99.639	40.1534	35.8	1.11
NW_026682984.1	1	188934	23393	188553	99.7983	18.2148	35.9	0.997
NW_026682985.1	1	186855	76161	186426	99.7704	57.8719	35.9	3.58
NW_026682986.1	1	186346	39360	185960	99.7929	30.2883	35.9	1.21
NW_026682987.1	1	184095	47858	183152	99.4878	38.0809	35.8	1.38
NW_026682988.1	1	179454	38398	179377	99.9571	31.108	35.8	1.2
NW_026682989.1	1	178544	30070	175546	98.3209	24.5545	35.8	0.643
NW_026682990.1	1	176311	48091	174204	98.805	39.7642	35.9	0.632
NW_026682991.1	1	169869	45631	169674	99.8852	39.553	35.8	1.44
NW_026682992.1	1	164287	39638	163957	99.7991	35.2102	35.9	0.595
NW_026682993.1	1	163604	52993	163485	99.9273	47.2293	35.9	0.572
NW_026682994.1	1	163260	41484	163131	99.921	36.6748	35.8	0.642
NW_026682995.1	1	162272	29997	162162	99.9322	27.3277	35.9	1.02
NW_026682996.1	1	158962	35310	158830	99.917	32.5261	35.8	1.38
NW_026682997.1	1	152070	26343	151100	99.3621	25.7059	35.9	0.569
NW_026682998.1	1	150868	31715	150790	99.9483	30.8969	35.8	0.72
NW_026682999.1	1	150054	18518	148618	99.043	17.996	36	0.324
NW_026683000.1	1	149890	39054	147505	98.4088	37.7833	35.8	0.968
NW_026683001.1	1	147493	51311	147225	99.8183	48.3601	35.8	1.02
NW_026683002.1	1	144873	37378	144780	99.9358	38.1161	35.9	0.745
NW_026683003.1	1	139343	15746	138379	99.3082	16.378	35.8	0.428
NW_026683004.1	1	139254	25247	137864	99.0018	25.6619	35.8	0.798
NW_026683005.1	1	137754	48451	136981	99.4389	51.3231	35.9	0.889
NW_026683006.1	1	137649	52749	137635	99.9898	56.3152	35.8	1.31
NW_026683007.1	1	137062	35366	136880	99.8672	37.9644	35.8	0.925
NW_026683008.1	1	133118	24729	131860	99.055	27.324	35.8	0.574
NW_026683009.1	1	130521	62559	130114	99.6882	70.4996	35.8	2.04
NW_026683010.1	1	125703	27304	125506	99.8433	31.9727	35.9	0.928
NW_026683011.1	1	125425	28512	125005	99.6651	32.7014	35.9	0.872
NW_026683012.1	1	121330	26687	121191	99.8854	32.3828	35.8	0.55
NW_026683013.1	1	120300	23244	120106	99.8387	28.3927	35.9	0.74
NW_026683014.1	1	118992	25130	118806	99.8437	29.863	35.9	0.372
NW_026683015.1	1	118770	24486	116329	97.9448	29.4179	35.9	0.921
NW_026683016.1	1	108421	19107	105329	97.1482	25.8057	35.9	0.6
NW_026683017.1	1	108012	94797	108005	99.9935	128.92	36.1	0.969
NW_026683018.1	1	107095	32664	107076	99.9823	44.39	35.8	0.907
NW_026683019.1	1	104586	29033	104231	99.6606	40.7031	35.9	0.533
NW_026683020.1	1	100399	21571	100268	99.8695	31.3698	35.8	0.758
NW_026683021.1	1	99111	29255	99045	99.9334	43.1368	35.7	1.94
NW_026683022.1	1	96439	87047	96368	99.9264	132.23	36.1	1.38
NW_026683023.1	1	94166	20676	93997	99.8205	32.2925	35.9	0.675
NW_026683024.1	1	91632	18804	91543	99.9029	30.1559	35.8	1.66
NW_026683025.1	1	85421	24199	85413	99.9906	41.463	35.8	1.37
NW_026683026.1	1	85088	16781	84747	99.5992	28.8559	35.8	1.18
NW_026683027.1	1	84548	10650	77952	92.1985	17.9833	35.9	5
NW_026683028.1	1	82706	17941	81626	98.6942	31.4492	35.9	1.19
NW_026683029.1	1	81984	19424	81947	99.9549	34.7041	35.9	1.09
NW_026683030.1	1	81046	12130	80144	98.8871	21.8183	35.7	1.52
NW_026683031.1	1	80524	19921	80339	99.7703	36.0475	35.9	0.172
NW_026683032.1	1	79562	28883	79292	99.6606	52.2788	35.7	1.23
NW_026683033.1	1	77631	22397	77571	99.9227	42.5171	35.9	1.37
NW_026683034.1	1	75284	51598	74939	99.5417	101.345	35.8	0.48
NW_026683035.1	1	73269	34527	72844	99.4199	69.0508	35.8	0.833
NW_026683036.1	1	71914	31649	71387	99.2672	64.7997	35.8	0.579
NW_026683037.1	1	70703	18029	68275	96.5659	36.7841	35.8	0.499
NW_026683038.1	1	69202	15623	68567	99.0824	33.1521	35.8	0.739
NW_026683039.1	1	69028	12191	67563	97.8777	25.8433	35.9	1.84
NW_026683040.1	1	68601	11821	68344	99.6254	25.5304	35.9	0.643
NW_026683041.1	1	66938	16709	66402	99.1993	35.2335	35.9	2.17
NW_026683042.1	1	65971	13010	65656	99.5225	28.8459	35.8	0.778
NW_026683043.1	1	65959	23234	65677	99.5725	51.4281	35.9	1.69
NW_026683044.1	1	65834	10608	65265	99.1357	23.135	35.9	0.431
NW_026683045.1	1	65134	13826	63518	97.519	30.6763	35.7	0.363
NW_026683046.1	1	64335	9713	59533	92.5359	16.8552	33.1	13.9
NW_026683047.1	1	64233	22890	62987	98.0602	52.4895	35.9	0.947
NW_026683048.1	1	62791	14789	61648	98.1797	31.1404	35.8	0.854
NW_026683049.1	1	62475	19192	62456	99.9696	44.584	35.8	0.862
NW_026683050.1	1	62429	9214	61847	99.0677	21.1412	35.9	0.846
NW_026683051.1	1	61564	22044	59599	96.8082	52.9254	35.9	0.591
NW_026683052.1	1	61412	8552	61315	99.8421	20.5199	35.9	0.315
NW_026683053.1	1	60466	13529	57676	95.3858	32.6031	35.9	0.717
NW_026683054.1	1	58682	8849	55773	95.0428	21.9971	35.9	0.559
NW_026683055.1	1	55831	45431	54981	98.4775	116.691	36.1	1.24
NW_026683056.1	1	55749	28189	55697	99.9067	74.732	35.8	1.56
NW_026683057.1	1	55351	10495	54921	99.2231	23.7446	33.5	37.2
NW_026683058.1	1	52312	13515	51466	98.3828	37.6851	35.8	0.543
NW_026683059.1	1	52229	16748	51865	99.3031	47.1827	35.8	1.16
NW_026683060.1	1	52118	7952	52028	99.8273	22.337	35.6	0.955
NW_026683061.1	1	52060	17570	52020	99.9232	49.2107	35.8	1.07
NW_026683062.1	1	52003	9335	51964	99.925	25.5758	35.8	0.605
NW_026683063.1	1	50645	13710	50608	99.9269	39.8981	35.8	1.53
NW_026683064.1	1	50252	6721	49652	98.806	19.5326	35.9	0.507
NW_026683065.1	1	49028	9407	46457	94.7561	27.6792	35.8	0.916
NW_026683066.1	1	48714	9803	48447	99.4519	29.4135	35.8	0.786
NW_026683067.1	1	47736	11664	45573	95.4688	34.8812	35.8	0.373
NW_026683068.1	1	46937	22406	45834	97.65	69.0855	36.1	0.39
NW_026683069.1	1	45749	11257	45414	99.2677	35.8581	35.7	0.688
NW_026683070.1	1	45345	8488	44793	98.7827	27.3729	35.9	0.305
NW_026683071.1	1	44895	20033	43057	95.906	65.6535	35.9	1.32
NW_026683072.1	1	44072	14567	42339	96.0678	47.1537	35.9	0.562
NW_026683073.1	1	43535	8922	43330	99.5291	30.0848	35.8	0.228
NW_026683074.1	1	43040	15264	42562	98.8894	44.1098	35.3	1.33
NW_026683075.1	1	42669	6926	42517	99.6438	23.8209	35.9	0.595
NW_026683076.1	1	42178	12631	42169	99.9787	43.5895	35.9	0.825
NW_026683077.1	1	41675	10871	39238	94.1524	28.8838	32.5	12.6
NW_026683078.1	1	41324	7853	38864	94.047	27.7953	35.9	0.334
NW_026683079.1	1	41301	9995	40883	98.9879	35.309	35.7	0.772
NW_026683080.1	1	40789	9529	36818	90.2645	32.4436	35.8	0.915
NW_026683081.1	1	38968	136656	38265	98.196	243.81	28	8.34
NW_026683082.1	1	36721	7909	36060	98.1999	31.3937	35.8	1.33
NW_026683083.1	1	36472	6584	36323	99.5915	20.0166	34	43.8
NW_026683084.1	1	36377	20299	32084	88.1986	79.206	36	3.08
NW_026683085.1	1	35925	9657	34899	97.1441	38.7974	35.9	0.978
NW_026683086.1	1	35909	9524	35853	99.8441	38.9851	35.8	0.727
NW_026683087.1	1	35735	3538	30427	85.1462	13.0283	34.9	43.6
NW_026683088.1	1	35214	6160	35187	99.9233	25.7928	36	0.278
NW_026683089.1	1	34286	6426	33590	97.97	27.3502	35.8	1.67
NW_026683090.1	1	34269	5512	33685	98.2958	23.5134	35.9	0.762
NW_026683091.1	1	33732	6144	33521	99.3745	27.0118	35.9	0.475
NW_026683092.1	1	32955	26263	32903	99.8422	116.948	36.1	0.375
NW_026683093.1	1	32854	6151	32634	99.3304	27.6184	35.9	0.883
NW_026683094.1	1	32845	7441	32795	99.8478	33.1642	35.8	0.249
NW_026683095.1	1	32087	5872	31470	98.0771	26.6028	35.9	0.358
NW_026683096.1	1	31237	9378	31099	99.5582	40.8668	35.8	1.04
NW_026683097.1	1	31141	7822	31052	99.7142	36.8864	35.8	0.42
NW_026683098.1	1	30990	5255	30958	99.8967	25.0815	36	0.229
NW_026683099.1	1	30366	3790	29763	98.0142	18.4215	35.8	0.52
NW_026683100.1	1	30044	5715	29414	97.9031	25.115	36	0.397
NW_026683101.1	1	29693	6374	29681	99.9596	30.4274	35.8	0.795
NW_026683102.1	1	29629	4600	28601	96.5304	17.5967	34.1	44
NW_026683103.1	1	28846	6747	28721	99.5667	34.3531	35.7	1.02
NW_026683104.1	1	28730	4604	28522	99.276	18.584	33.7	48.7
NW_026683105.1	1	28400	7971	28376	99.9155	41.645	35.9	0.5
NW_026683106.1	1	28033	6212	27955	99.7218	32.3983	35.9	1.54
NW_026683107.1	1	27095	4516	27029	99.7564	24.3849	35.8	0.57
NW_026683108.1	1	26824	3506	26513	98.8406	15.3127	33.8	51.7
NW_026683109.1	1	26596	4113	25822	97.0898	22.3613	35.8	0.561
NW_026683110.1	1	26374	5374	26073	98.8587	29.1623	35.7	0.408
NW_026683111.1	1	26287	8452	25702	97.7746	47.524	35.9	0.43
NW_026683112.1	1	26282	4409	25978	98.8433	24.4289	35.7	1.75
NW_026683113.1	1	25938	3993	25931	99.973	22.6731	35.9	59.8
NW_026683114.1	1	25894	4638	22663	87.5222	24.1744	35.8	0.668
NW_026683115.1	1	25640	4594	25592	99.8128	26.5292	35.9	0.639
NW_026683116.1	1	24340	4681	22638	93.0074	25.5646	35.7	1.05
NW_026683117.1	1	23186	2860	22443	96.7955	18.0765	35.9	1.18
NW_026683118.1	1	22467	6351	22244	99.0074	40.648	35.8	1.05
NW_026683119.1	1	22311	3372	20550	92.107	18.6321	34	49.6
NW_026683120.1	1	21962	5361	21809	99.3033	35.7052	35.8	1.71
NW_026683121.1	1	21358	5828	21321	99.8268	39.2246	35.6	0.883
NW_026683122.1	1	16057	1281	16034	99.8568	11.9908	36	11.8
NW_026683123.1	1	14639	2065	14639	100	19.8468	35.4	50.6
NW_026683124.1	1	4956352	1031046	4874506	98.3487	30.0168	35.9	18.2
NW_026683125.1	1	2228489	375569	2220552	99.6438	23.8999	35.6	2.3
NW_026683126.1	1	2115927	296682	2042024	96.5073	18.7341	35.4	1.47
NW_026683127.1	1	2060080	340334	2042782	99.1603	23.123	35.5	1.29
NW_026683128.1	1	1903574	347601	1892605	99.4238	25.3772	35.6	1.88
NW_026683129.1	1	1592456	784514	1591633	99.9483	71.8905	36	19.1
NW_026683130.1	1	1306673	450109	1305784	99.932	50.1186	35.7	3.4
NW_026683131.1	1	1234076	779054	1231399	99.7831	92.4123	35.8	1.48
NW_026683132.1	1	1186437	608311	1186012	99.9642	74.808	35.8	2.37
NW_026683133.1	1	1170172	634790	1164451	99.5111	78.7779	35.8	2.32
NW_026683134.1	1	1066317	129294	1060804	99.483	17.351	35.7	0.447
NW_026683135.1	1	982204	158216	980357	99.812	23.3931	35.7	2.02
NW_026683136.1	1	976125	497696	975425	99.9283	74.531	35.8	1.61
NW_026683137.1	1	928298	412040	927031	99.8635	65.3051	35.9	1.38
NW_026683138.1	1	915362	122751	907935	99.1886	18.778	35.6	1.36
NW_026683139.1	1	890228	94273	496289	55.7485	15.5347	35.9	1.5
NW_026683140.1	1	878407	129940	857185	97.584	19.6882	35.6	0.977
NW_026683141.1	1	807966	181647	800009	99.0152	30.6159	35.6	1.83
NW_026683142.1	1	763647	140920	760651	99.6077	26.7202	35.8	2.05
NW_026683143.1	1	761708	203194	760313	99.8169	38.4818	36	1.42
NW_026683144.1	1	752069	153004	750942	99.8501	28.9807	35.7	0.498
