#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NC_080629.1	1	1203310	47284	1110592	92.2948	7.01446	33.4	42.7
NC_080630.1	1	1088616	47209	1016307	93.3577	7.60597	33.4	41.7
NW_026682905.1	1	39931	1572	35538	88.9985	6.00371	33	36.2
NW_026682906.1	1	32408	985	25711	79.3353	4.50673	32.7	35.1
NC_080631.1	1	884548	38162	836726	94.5936	8.10745	33.5	46.8
NC_080632.1	1	88477388	2074513	83374357	94.2324	5.30819	34.8	48.8
NW_026682907.1	1	730054	74352	726610	99.5283	23.3811	34.7	1.27
NW_026682908.1	1	659752	42178	556292	84.3183	13.4535	34.9	3.73
NW_026682909.1	1	610003	42894	601369	98.5846	15.7313	34.6	3.56
NW_026682910.1	1	516507	29536	509675	98.6773	13.05	34.6	9.26
NW_026682911.1	1	503398	61900	483571	96.0614	27.9185	34.8	1.07
NW_026682912.1	1	502746	60941	501886	99.8289	27.7129	34.8	1.46
NW_026682913.1	1	502108	34955	495507	98.6853	14.9136	34.9	6.16
NW_026682914.1	1	496294	41520	375339	75.6284	18.7797	34.8	0.632
NW_026682915.1	1	496247	9301	386995	77.9844	4.02084	34.6	1.24
NW_026682916.1	1	494937	28030	485282	98.0492	13.068	34.7	2.65
NW_026682917.1	1	493150	34087	479600	97.2524	14.6556	34.9	4.52
NW_026682918.1	1	486754	32616	482628	99.1523	15.2048	34.6	3.09
NW_026682919.1	1	482258	55235	478951	99.3143	25.7648	34.7	1.11
NW_026682920.1	1	479995	52932	478215	99.6292	24.7331	34.7	0.857
NW_026682921.1	1	455874	46325	453407	99.4588	22.8827	34.7	1.1
NW_026682922.1	1	447972	56728	446813	99.7413	29.0796	34.6	1.8
NW_026682923.1	1	447909	50365	446995	99.7959	25.4598	34.7	1.08
NW_026682924.1	1	443965	44094	432786	97.482	21.6081	34.7	0.742
NW_026682925.1	1	440460	70522	434669	98.6852	36.5033	34.6	1.3
NW_026682926.1	1	424846	67773	422695	99.4937	36.5093	34.6	2.57
NW_026682927.1	1	420859	43479	411908	97.8732	23.1387	34.6	0.933
NW_026682928.1	1	409402	36351	399642	97.616	20.0946	34.5	0.693
NW_026682929.1	1	404735	20573	397729	98.269	11.5558	34.6	3.69
NW_026682930.1	1	403002	63292	401383	99.5983	35.605	34.6	2.64
NW_026682931.1	1	400251	44105	396156	98.9769	24.5367	35	3.69
NW_026682932.1	1	379196	28585	358589	94.5656	15.7084	34.7	1.29
NW_026682933.1	1	374162	45714	371911	99.3984	28.0615	34.5	2.97
NW_026682934.1	1	365873	54858	365085	99.7846	33.9359	34.6	1.57
NW_026682935.1	1	350991	27472	349292	99.5159	17.6203	34.6	0.952
NW_026682936.1	1	346568	32650	340696	98.3057	21.7146	34.6	2.2
NW_026682937.1	1	344970	47108	344795	99.9493	30.9985	34.6	1.54
NW_026682938.1	1	341789	21229	338669	99.0872	14.0276	34.6	1.5
NW_026682939.1	1	336814	39199	335644	99.6526	26.3582	34.6	1.51
NW_026682940.1	1	336111	24971	333589	99.2497	16.7648	34.6	1.41
NW_026682941.1	1	328148	15143	316259	96.3769	10.4026	34.5	1.62
NW_026682942.1	1	324161	20193	322852	99.5962	14.0607	34.6	0.963
NW_026682943.1	1	323938	36518	323369	99.8243	26.1084	34.6	3.01
NW_026682944.1	1	323347	55692	322207	99.6474	40.0106	34.6	3.58
NW_026682945.1	1	310687	34603	309089	99.4857	25.5453	34.5	1.4
NW_026682946.1	1	310635	25756	298051	95.9489	18.4846	34.3	2.73
NW_026682947.1	1	310348	39042	309918	99.8614	28.9335	34.5	1.56
NW_026682948.1	1	310269	14440	299713	96.5978	10.4212	34.5	2.48
NW_026682949.1	1	308774	22518	302242	97.8845	16.4782	34.6	1.21
NW_026682950.1	1	308227	19281	306297	99.3738	14.1665	34.6	1.91
NW_026682951.1	1	307697	23995	306278	99.5388	17.8758	34.6	3.38
NW_026682952.1	1	306521	19472	301103	98.2324	14.3954	34.6	1.19
NW_026682953.1	1	304386	18803	300879	98.8478	14.1259	34.7	1.52
NW_026682954.1	1	303078	19259	297636	98.2044	14.5446	34.7	1.57
NW_026682955.1	1	296903	18982	294841	99.3055	14.3958	34.5	2.35
NW_026682956.1	1	296466	33436	295355	99.6253	26.0746	34.4	2.09
NW_026682957.1	1	288547	24376	284055	98.4432	19.4837	34.7	1.67
NW_026682958.1	1	284038	16442	280795	98.8583	13.0003	34.6	1.01
NW_026682959.1	1	280410	26506	279938	99.8317	21.5651	34.4	1.72
NW_026682960.1	1	276164	25234	274306	99.3272	20.9422	34.5	1.44
NW_026682961.1	1	263428	18478	262053	99.478	16.2364	34.5	2.62
NW_026682962.1	1	261474	13524	251002	95.995	10.7715	34.3	2.64
NW_026682963.1	1	254301	22299	252601	99.3315	20.0953	34.6	3.49
NW_026682964.1	1	246999	14725	242759	98.2834	13.2824	34.4	1.11
NW_026682965.1	1	235852	13020	234312	99.347	12.5529	34.7	0.82
NW_026682966.1	1	232862	12560	229968	98.7572	12.1572	34.6	2.98
NW_026682967.1	1	229350	17628	227605	99.2392	17.4568	34.5	1.09
NW_026682968.1	1	227533	12586	223337	98.1559	12.3495	34.5	3.61
NW_026682969.1	1	226238	12406	222737	98.4525	12.5992	34.6	1.88
NW_026682970.1	1	225760	185884	222168	98.4089	161.79	33.9	2.63
NW_026682971.1	1	221860	14719	220234	99.2671	15.0722	34.6	1.26
NW_026682972.1	1	216916	11337	215417	99.3089	11.9688	34.7	1.45
NW_026682973.1	1	210189	14656	208389	99.1436	15.487	34.5	2.5
NW_026682974.1	1	209705	12830	204605	97.568	14.03	34.7	1.52
NW_026682975.1	1	206331	12736	204598	99.1601	14.0094	34.6	1.22
NW_026682976.1	1	205952	12651	200393	97.3008	13.8283	34.6	1.42
NW_026682977.1	1	203882	13723	202390	99.2682	15.4111	34.6	0.836
NW_026682978.1	1	201328	15781	197320	98.0092	18.2197	34.6	1.85
NW_026682979.1	1	194893	12637	193898	99.4895	14.5954	34.6	4.2
NW_026682980.1	1	194400	15698	193173	99.3688	18.6505	34.6	2.41
NW_026682981.1	1	194024	12246	189753	97.7987	14.3945	34.6	0.703
NW_026682982.1	1	189959	23172	189175	99.5873	28.0713	34.5	2.6
NW_026682983.1	1	189471	16021	188173	99.3149	19.4847	34.6	2.13
NW_026682984.1	1	188934	6807	183725	97.243	8.34858	34.6	2.52
NW_026682985.1	1	186855	23818	184506	98.7429	28.1911	34.9	7.62
NW_026682986.1	1	186346	10432	183989	98.7351	12.6664	34.7	1.81
NW_026682987.1	1	184095	13452	181598	98.6436	16.6336	34.6	2.21
NW_026682988.1	1	179454	11840	178563	99.5035	15.0188	34.6	2.76
NW_026682989.1	1	178544	8803	171844	96.2474	11.1249	34.6	1.13
NW_026682990.1	1	176311	12192	171254	97.1318	15.5864	34.5	1.43
NW_026682991.1	1	169869	14478	168935	99.4502	19.5612	34.6	2.68
NW_026682992.1	1	164287	12619	162171	98.712	17.5897	34.6	1.61
NW_026682993.1	1	163604	13726	162114	99.0893	19.3339	34.5	1.4
NW_026682994.1	1	163260	11976	162235	99.3722	16.6846	34.6	1.11
NW_026682995.1	1	162272	10131	160904	99.157	14.4454	34.6	2.98
NW_026682996.1	1	158962	9629	157763	99.2457	13.6172	34.5	1.75
NW_026682997.1	1	152070	6325	145910	95.9492	9.63936	34.7	1.09
NW_026682998.1	1	150868	9882	149603	99.1615	14.9553	34.5	1.52
NW_026682999.1	1	150054	5738	144418	96.244	8.84272	35	1.61
NW_026683000.1	1	149890	9231	143608	95.8089	13.8966	34.5	1.1
NW_026683001.1	1	147493	13591	146860	99.5708	20.7269	34.5	2.29
NW_026683002.1	1	144873	10934	144014	99.4071	17.45	34.7	1.68
NW_026683003.1	1	139343	4994	132616	95.1723	7.9374	34.7	0.697
NW_026683004.1	1	139254	8014	136281	97.8651	12.7591	34.6	2.57
NW_026683005.1	1	137754	14924	135321	98.2338	24.6413	34.6	2.23
NW_026683006.1	1	137649	15236	137477	99.875	25.3785	34.5	2.69
NW_026683007.1	1	137062	11248	135808	99.0851	18.9365	34.6	1.63
NW_026683008.1	1	133118	8345	129834	97.533	14.4125	34.7	1.19
NW_026683009.1	1	130521	15263	128537	98.4799	26.8445	34.5	3.84
NW_026683010.1	1	125703	9156	124732	99.2275	16.6951	34.7	2.01
NW_026683011.1	1	125425	8247	123732	98.6502	14.8676	34.5	1.6
NW_026683012.1	1	121330	7103	119555	98.537	13.3731	34.5	1.1
NW_026683013.1	1	120300	7429	119283	99.1546	14.0614	34.7	1.24
NW_026683014.1	1	118992	7221	117347	98.6176	13.5393	34.6	0.902
NW_026683015.1	1	118770	7217	114028	96.0074	13.5275	34.7	1.51
NW_026683016.1	1	108421	6120	100964	93.1222	12.7709	34.6	0.743
NW_026683017.1	1	108012	21260	107752	99.7593	44.8962	35.1	2.12
NW_026683018.1	1	107095	9077	106862	99.7824	19.3801	34.4	2.21
NW_026683019.1	1	104586	7190	102300	97.8142	15.7083	34.5	0.982
NW_026683020.1	1	100399	6457	99729	99.3327	14.6577	34.6	0.922
NW_026683021.1	1	99111	7357	98459	99.3422	16.7553	34.5	3.61
NW_026683022.1	1	96439	18050	96133	99.6827	42.2667	35	2.38
NW_026683023.1	1	94166	5848	93083	98.8499	14.2143	34.7	0.806
NW_026683024.1	1	91632	5854	91149	99.4729	14.5336	34.6	2.69
NW_026683025.1	1	85421	6095	84955	99.4545	16.4219	34.5	2.57
NW_026683026.1	1	85088	4648	83195	97.7752	12.2469	34.6	1.94
NW_026683027.1	1	84548	2752	64702	76.5269	7.1009	34.8	5.34
NW_026683028.1	1	82706	5837	80022	96.7548	16.0557	34.6	1.92
NW_026683029.1	1	81984	5659	81800	99.7756	15.6012	34.7	2.17
NW_026683030.1	1	81046	4392	78518	96.8808	12.1857	34.4	3.19
NW_026683031.1	1	80524	5707	79409	98.6153	16.295	34.5	0.528
NW_026683032.1	1	79562	7802	77307	97.1657	22.3363	34.4	2.83
NW_026683033.1	1	77631	7670	77363	99.6548	23.0087	34.7	3.1
NW_026683034.1	1	75284	14017	71638	95.157	43.5153	34.5	1.77
NW_026683035.1	1	73269	9936	70013	95.5561	31.3109	34.5	1.89
NW_026683036.1	1	71914	8104	66007	91.786	25.8623	34.4	1.45
NW_026683037.1	1	70703	4772	64810	91.6651	15.1122	34.5	0.888
NW_026683038.1	1	69202	5304	66836	96.581	17.6153	34.6	2.03
NW_026683039.1	1	69028	3779	65979	95.583	12.3214	34.6	2.48
NW_026683040.1	1	68601	2912	66590	97.0686	9.89685	34.7	1.35
NW_026683041.1	1	66938	4936	65358	97.6396	16.7018	34.6	4.3
NW_026683042.1	1	65971	3485	64704	98.0795	11.8218	34.6	1.67
NW_026683043.1	1	65959	7514	64397	97.6319	26.1805	34.6	2.94
NW_026683044.1	1	65834	3206	64348	97.7428	10.7849	34.5	0.855
NW_026683045.1	1	65134	3495	60501	92.887	11.8261	34.7	0.416
NW_026683046.1	1	64335	1316	36715	57.0685	2.73691	33.2	5.26
NW_026683047.1	1	64233	8021	61703	96.0612	29.1181	34.6	1.77
NW_026683048.1	1	62791	4022	59648	94.9945	13.8751	34.6	1.41
NW_026683049.1	1	62475	4546	61809	98.934	16.4848	34.6	1.9
NW_026683050.1	1	62429	3057	61407	98.3629	11.077	34.8	2.38
NW_026683051.1	1	61564	7578	57581	93.5303	28.9253	34.6	1.7
NW_026683052.1	1	61412	2560	59516	96.9127	9.5958	34.7	0.675
NW_026683053.1	1	60466	4128	54346	89.8786	15.6059	34.6	2.09
NW_026683054.1	1	58682	2744	51791	88.257	10.7014	34.7	1.17
NW_026683055.1	1	55831	11242	54647	97.8793	45.2739	35	1.84
NW_026683056.1	1	55749	8547	55519	99.5874	35.991	34.4	3.94
NW_026683057.1	1	55351	1684	50170	90.6397	4.86551	32.1	31.5
NW_026683058.1	1	52312	3157	48522	92.755	13.647	34.6	1.05
NW_026683059.1	1	52229	5420	51482	98.5698	24.1129	34.6	1.53
NW_026683060.1	1	52118	2399	50915	97.6918	10.4367	34.5	1.82
NW_026683061.1	1	52060	4182	51388	98.7092	17.9582	34.6	1.08
NW_026683062.1	1	52003	2899	51294	98.6366	12.4567	34.7	1.07
NW_026683063.1	1	50645	3607	50081	98.8864	16.3914	34.5	2.29
NW_026683064.1	1	50252	2291	47698	94.9176	10.4325	34.7	0.965
NW_026683065.1	1	49028	2435	42929	87.5602	11.0012	34.6	2.2
NW_026683066.1	1	48714	3258	47825	98.1751	15.3326	34.6	2.63
NW_026683067.1	1	47736	3126	44776	93.7992	14.6388	34.6	0.841
NW_026683068.1	1	46937	6897	44189	94.1453	32.9265	35	1.81
NW_026683069.1	1	45749	2834	44414	97.0819	14.143	34.5	1.11
NW_026683070.1	1	45345	2516	43310	95.5122	12.7632	34.7	0.777
NW_026683071.1	1	44895	6069	41474	92.38	31.2204	34.7	2
NW_026683072.1	1	44072	3327	39075	88.6617	16.9781	34.6	0.728
NW_026683073.1	1	43535	2738	42380	97.347	14.4295	34.7	0.505
NW_026683074.1	1	43040	6327	42012	97.6115	23.9169	33.9	2.12
NW_026683075.1	1	42669	2007	41639	97.5861	10.7204	34.8	1.06
NW_026683076.1	1	42178	3301	41858	99.2413	17.8494	34.5	2.12
NW_026683077.1	1	41675	1350	30307	72.7223	3.88741	31.1	9.11
NW_026683078.1	1	41324	2581	37944	91.8207	14.1419	34.7	1
NW_026683079.1	1	41301	2822	40196	97.3245	15.3548	34.4	1.88
NW_026683080.1	1	40789	2374	32379	79.3817	12.7978	34.5	1.78
NW_026683081.1	1	38968	215156	36074	92.5734	387.832	28.4	5.99
NW_026683082.1	1	36721	2303	35484	96.6314	13.9843	34.4	2.46
NW_026683083.1	1	36472	2439	33945	93.0714	7.29582	32.1	26.4
NW_026683084.1	1	36377	5037	28457	78.228	31.4904	34.7	6.45
NW_026683085.1	1	35925	2940	34355	95.6298	18.8461	34.8	1.26
NW_026683086.1	1	35909	2467	35652	99.2843	15.7282	34.5	1.03
NW_026683087.1	1	35735	714	30056	84.108	3.66652	33.2	38.8
NW_026683088.1	1	35214	1778	35039	99.503	11.5525	34.8	0.911
NW_026683089.1	1	34286	2000	32488	94.7559	12.9829	34.5	3.28
NW_026683090.1	1	34269	1655	31945	93.2184	10.8114	34.8	1.31
NW_026683091.1	1	33732	2027	33201	98.4258	14.0628	34.7	1.69
NW_026683092.1	1	32955	5433	32676	99.1534	37.0351	35.1	0.802
NW_026683093.1	1	32854	1913	31445	95.7113	13.3077	34.8	1.07
NW_026683094.1	1	32845	2126	32667	99.4581	14.877	34.4	0.618
NW_026683095.1	1	32087	1818	30277	94.3591	12.9609	34.8	0.839
NW_026683096.1	1	31237	2039	30366	97.2116	14.8585	34.5	3.59
NW_026683097.1	1	31141	1973	31102	99.8748	14.5258	34.5	0.757
NW_026683098.1	1	30990	1736	30456	98.2769	12.9243	34.6	0.681
NW_026683099.1	1	30366	1052	28446	93.6771	7.88092	34.3	1.07
NW_026683100.1	1	30044	1678	27863	92.7406	12.27	34.6	0.787
NW_026683101.1	1	29693	1794	29523	99.4275	13.0909	34.6	0.897
NW_026683102.1	1	29629	907	23301	78.6425	4.63745	32.9	44.8
NW_026683103.1	1	28846	1858	28456	98.648	14.7612	34.5	1.74
NW_026683104.1	1	28730	1112	26405	91.9074	6.05698	32.8	45.6
NW_026683105.1	1	28400	2544	28196	99.2817	20.9472	34.5	1.32
NW_026683106.1	1	28033	2135	27838	99.3044	17.2239	34.7	3.73
NW_026683107.1	1	27095	1409	26817	98.974	11.8262	34.8	0.781
NW_026683108.1	1	26824	875	23831	88.8421	5.14286	32.9	50.3
NW_026683109.1	1	26596	1291	24377	91.6566	11.0414	34.6	1.06
NW_026683110.1	1	26374	1537	25508	96.7165	12.67	34.5	0.893
NW_026683111.1	1	26287	2532	25216	95.9257	22.0016	34.5	1.07
NW_026683112.1	1	26282	1657	25840	98.3182	14.334	34.7	3.45
NW_026683113.1	1	25938	1154	25898	99.8458	10.4936	34.6	59.3
NW_026683114.1	1	25894	836	18664	72.0785	6.32096	34.7	0.95
NW_026683115.1	1	25640	1455	25400	99.064	13.2463	34.6	1.5
NW_026683116.1	1	24340	1379	21476	88.2334	11.4173	34.6	1.57
NW_026683117.1	1	23186	953	20833	89.8516	9.41042	34.5	0.882
NW_026683118.1	1	22467	1531	21624	96.2478	15.4078	34.5	2.14
NW_026683119.1	1	22311	905	21016	94.1957	7.12823	33.3	49.9
NW_026683120.1	1	21962	1578	21425	97.5549	16.5928	34.5	3.97
NW_026683121.1	1	21358	2671	21307	99.7612	28.2108	34.6	0.846
NW_026683122.1	1	16057	179	13179	82.0764	2.70897	34.9	15
NW_026683123.1	1	14639	603	14616	99.8429	9.01598	34.4	54.2
NW_026683124.1	1	4956352	287572	4825912	97.3682	13.1781	34.9	20.1
NW_026683125.1	1	2228489	113716	2176758	97.6787	11.0674	34.4	5.04
NW_026683126.1	1	2115927	78323	1803675	85.2428	7.26851	34.2	2.44
NW_026683127.1	1	2060080	94744	1950462	94.6789	9.60827	34.4	2.46
NW_026683128.1	1	1903574	76485	1785924	93.8195	8.45957	34.4	2.54
NW_026683129.1	1	1592456	220294	1580619	99.2567	31.878	34.8	24.3
NW_026683130.1	1	1306673	74831	1284900	98.3337	12.532	34.4	4.14
NW_026683131.1	1	1234076	195034	1225768	99.3268	36.1605	34.5	3.11
NW_026683132.1	1	1186437	160443	1181477	99.5819	30.7232	34.5	4.36
NW_026683133.1	1	1170172	158379	1141135	97.5186	30.5203	34.5	4
NW_026683134.1	1	1066317	39480	1022074	95.8509	8.25381	34.5	0.968
NW_026683135.1	1	982204	45138	947492	96.4659	10.2619	34.6	2.51
NW_026683136.1	1	976125	122865	966482	99.0121	28.5908	34.5	2.91
NW_026683137.1	1	928298	133485	920115	99.1185	33.4132	34.6	2.94
NW_026683138.1	1	915362	35253	863608	94.3461	8.24024	34.4	2.53
NW_026683139.1	1	890228	26728	486193	54.6144	6.90465	34.7	2.66
NW_026683140.1	1	878407	36303	783729	89.2216	8.47196	34.4	2.22
NW_026683141.1	1	807966	49958	765199	94.7068	12.8541	34.4	3.93
NW_026683142.1	1	763647	41060	748843	98.0614	11.8483	34.7	3.38
NW_026683143.1	1	761708	49470	750954	98.5882	14.1074	35	3.77
NW_026683144.1	1	752069	38510	735024	97.7336	11.2813	34.5	1.04
