#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NC_080624.1	1	4945601	454956	4820221	97.4648	18.7541	35.2	39.5
NC_080625.1	1	4849416	550670	4389285	90.5116	24.5214	35.7	41.6
NC_080626.1	1	4512749	514943	4046470	89.6675	24.9286	35.6	36.2
NC_080627.1	1	2596542	248161	2467315	95.0231	19.458	35.3	38
NW_026682903.1	1	51867	3998	50355	97.0849	13.2458	33.7	53.7
NW_026682904.1	1	41887	2242	36888	88.0655	8.68814	33.4	33.4
NC_080628.1	1	2074683	188371	1986292	95.7395	17.6531	34.9	45.3
NC_080629.1	1	1203310	84562	1145307	95.1797	12.0647	34	44.5
NC_080630.1	1	1088616	84201	1037162	95.2734	13.2858	34.1	43.3
NW_026682905.1	1	39931	2656	35932	89.9852	9.76194	33.4	39.2
NW_026682906.1	1	32408	1747	27101	83.6244	7.68727	33	39.8
NC_080631.1	1	884548	59286	844997	95.5287	12.2446	34.3	47.4
NC_080632.1	1	88477388	4009867	87160164	98.5112	10.4431	36.3	49.2
NW_026682907.1	1	730054	114508	729104	99.8699	35.7084	35.7	1.34
NW_026682908.1	1	659752	74329	631675	95.7443	24.9561	36.2	3.63
NW_026682909.1	1	610003	70904	608276	99.7169	26.2109	35.6	4.16
NW_026682910.1	1	516507	42560	515199	99.7468	18.839	35.6	11
NW_026682911.1	1	503398	94541	482616	95.8717	42.5225	35.7	1.2
NW_026682912.1	1	502746	93490	502215	99.8944	42.4427	35.7	1.73
NW_026682913.1	1	502108	62947	498666	99.3145	27.7818	36.2	6.97
NW_026682914.1	1	496294	63668	375617	75.6844	28.8544	35.7	0.76
NW_026682915.1	1	496247	27971	494552	99.6584	12.7541	35.6	2.23
NW_026682916.1	1	494937	41627	486196	98.2339	19.2923	35.6	2.6
NW_026682917.1	1	493150	53743	477211	96.7679	23.8236	36.2	3.48
NW_026682918.1	1	486754	58701	485912	99.827	27.4321	35.5	3.84
NW_026682919.1	1	482258	85959	479947	99.5208	40.2111	35.7	1.23
NW_026682920.1	1	479995	81037	479033	99.7996	37.9688	35.6	1.03
NW_026682921.1	1	455874	71682	453506	99.4806	35.4466	35.7	1.55
NW_026682922.1	1	447972	92960	447719	99.9435	47.1702	35.6	1.96
NW_026682923.1	1	447909	81170	447276	99.8587	41.0756	35.7	1.15
NW_026682924.1	1	443965	77307	439652	99.0285	38.2994	35.7	0.761
NW_026682925.1	1	440460	132997	438883	99.642	68.3535	35.6	1.39
NW_026682926.1	1	424846	117008	421803	99.2837	62.3986	35.6	2.37
NW_026682927.1	1	420859	85359	418693	99.4853	45.4968	35.6	2.03
NW_026682928.1	1	409402	70041	402876	98.406	38.3723	35.5	0.949
NW_026682929.1	1	404735	33847	402953	99.5597	19.0876	35.6	5.48
NW_026682930.1	1	403002	117868	402057	99.7655	65.9998	35.6	3.22
NW_026682931.1	1	400251	75022	393075	98.2071	42.073	36.2	1.99
NW_026682932.1	1	379196	42250	367281	96.8578	23.5956	35.6	1.39
NW_026682933.1	1	374162	88101	371701	99.3423	53.4592	35.5	3.43
NW_026682934.1	1	365873	102790	365739	99.9634	63.3512	35.7	2.06
NW_026682935.1	1	350991	43218	350698	99.9165	27.9368	35.6	1.55
NW_026682936.1	1	346568	53964	341543	98.5501	35.6675	35.5	2.09
NW_026682937.1	1	344970	85285	344729	99.9301	55.8558	35.6	1.23
NW_026682938.1	1	341789	33400	339458	99.318	22.0932	35.5	1.71
NW_026682939.1	1	336814	65645	336673	99.9581	43.9069	35.6	1.9
NW_026682940.1	1	336111	37092	334445	99.5043	25.0085	35.6	1.59
NW_026682941.1	1	328148	25145	325364	99.1516	17.2666	35.5	2.18
NW_026682942.1	1	324161	31598	323890	99.9164	22.0718	35.6	1.47
NW_026682943.1	1	323938	58223	323704	99.9278	41.2238	35.6	3.33
NW_026682944.1	1	323347	89538	322857	99.8485	63.6817	35.6	4.06
NW_026682945.1	1	310687	61209	309887	99.7425	44.7611	35.6	1.76
NW_026682946.1	1	310635	28302	300026	96.5847	19.6814	35.1	2.03
NW_026682947.1	1	310348	63848	310150	99.9362	46.7176	35.5	1.54
NW_026682948.1	1	310269	18056	292904	94.4032	12.9836	35.3	1.46
NW_026682949.1	1	308774	32827	304007	98.4562	24.0735	35.6	1.33
NW_026682950.1	1	308227	29041	307787	99.8572	21.3981	35.6	1.93
NW_026682951.1	1	307697	38717	307087	99.8018	28.4958	35.4	3.7
NW_026682952.1	1	306521	33487	305596	99.6982	24.7289	35.7	1.74
NW_026682953.1	1	304386	28641	302715	99.451	21.3162	35.6	1.78
NW_026682954.1	1	303078	34958	302505	99.8109	26.4014	35.6	2.32
NW_026682955.1	1	296903	29413	296517	99.87	22.4294	35.5	2.45
NW_026682956.1	1	296466	63381	295699	99.7413	48.8135	35.6	2.56
NW_026682957.1	1	288547	38108	285176	98.8317	30.3865	35.6	2.1
NW_026682958.1	1	284038	25115	283502	99.8113	19.9596	35.6	1.06
NW_026682959.1	1	280410	47764	280291	99.9576	38.5171	35.5	1.2
NW_026682960.1	1	276164	49463	275475	99.7505	40.6893	35.6	1.74
NW_026682961.1	1	263428	29305	263148	99.8937	25.537	35.6	3.16
NW_026682962.1	1	261474	19539	256580	98.1283	16.0491	35.4	2.74
NW_026682963.1	1	254301	33107	254198	99.9595	29.6144	35.6	3
NW_026682964.1	1	246999	28923	246809	99.9231	26.3382	35.5	1.82
NW_026682965.1	1	235852	19417	235429	99.8207	18.6939	35.6	1.12
NW_026682966.1	1	232862	25612	232178	99.7063	25.0496	35.6	4.56
NW_026682967.1	1	229350	28316	228387	99.5801	28.1954	35.6	1.72
NW_026682968.1	1	227533	17807	226818	99.6858	17.5999	35.5	4.49
NW_026682969.1	1	226238	18734	223511	98.7946	18.9182	35.6	1.78
NW_026682970.1	1	225760	639609	224875	99.608	567.793	34.7	4.22
NW_026682971.1	1	221860	24625	221185	99.6958	25.1422	35.6	1.61
NW_026682972.1	1	216916	16190	215997	99.5763	17.0064	35.7	1.33
NW_026682973.1	1	210189	27511	208923	99.3977	29.4657	35.5	3.16
NW_026682974.1	1	209705	18804	204393	97.4669	20.4953	35.6	1.16
NW_026682975.1	1	206331	21140	205209	99.4562	23.2069	35.6	1.71
NW_026682976.1	1	205952	19745	199344	96.7915	21.6152	35.6	1.54
NW_026682977.1	1	203882	21435	203433	99.7798	24.0699	35.6	1.06
NW_026682978.1	1	201328	27706	198868	98.7781	31.5579	35.5	2.08
NW_026682979.1	1	194893	18223	194023	99.5536	21.1691	35.6	3.77
NW_026682980.1	1	194400	24820	193220	99.393	29.4114	35.6	2.8
NW_026682981.1	1	194024	19314	189984	97.9178	22.8008	35.7	0.855
NW_026682982.1	1	189959	45418	189894	99.9658	54.3735	35.5	2.62
NW_026682983.1	1	189471	23114	187827	99.1323	27.923	35.6	1.58
NW_026682984.1	1	188934	8424	185705	98.2909	10.1292	35.6	1.31
NW_026682985.1	1	186855	37605	184450	98.7129	44.9791	36.2	6.3
NW_026682986.1	1	186346	15754	185968	99.7972	19.1815	35.7	2.17
NW_026682987.1	1	184095	22396	183119	99.4698	27.5412	35.7	2.49
NW_026682988.1	1	179454	16740	178785	99.6272	21.2376	35.6	1.51
NW_026682989.1	1	178544	12599	173000	96.8949	16.0956	35.6	1.13
NW_026682990.1	1	176311	22793	171860	97.4755	29.1886	35.5	1.54
NW_026682991.1	1	169869	20578	168927	99.4455	27.7617	35.6	2.5
NW_026682992.1	1	164287	18354	163315	99.4084	25.5476	35.7	1.28
NW_026682993.1	1	163604	26380	162733	99.4676	36.6836	35.5	1.11
NW_026682994.1	1	163260	16954	162944	99.8064	23.5472	35.7	1.16
NW_026682995.1	1	162272	15091	162025	99.8478	21.3012	35.6	2.58
NW_026682996.1	1	158962	15006	158624	99.7874	21.3611	35.6	2.48
NW_026682997.1	1	152070	10523	149521	98.3238	15.8239	35.5	1.38
NW_026682998.1	1	150868	14753	150488	99.7481	22.3537	35.5	1.5
NW_026682999.1	1	150054	11641	145233	96.7872	18.3112	36.1	3.59
NW_026683000.1	1	149890	17808	145021	96.7516	26.7736	35.5	1.71
NW_026683001.1	1	147493	25996	146999	99.6651	39.7362	35.5	2.56
NW_026683002.1	1	144873	16758	144418	99.6859	26.5374	35.7	1.28
NW_026683003.1	1	139343	7394	137443	98.6365	11.813	35.6	0.864
NW_026683004.1	1	139254	11189	136026	97.6819	17.9948	35.7	2.22
NW_026683005.1	1	137754	22038	136158	98.8414	36.5269	35.6	2.69
NW_026683006.1	1	137649	25661	137544	99.9237	42.3185	35.6	1.88
NW_026683007.1	1	137062	17835	136697	99.7337	29.824	35.5	2.03
NW_026683008.1	1	133118	12060	130179	97.7922	20.8623	35.6	1.33
NW_026683009.1	1	130521	26141	129127	98.932	45.6575	35.6	4.46
NW_026683010.1	1	125703	13655	125552	99.8799	24.9475	35.7	1.8
NW_026683011.1	1	125425	12595	124518	99.2769	22.5361	35.5	1.94
NW_026683012.1	1	121330	13041	120980	99.7115	24.4543	35.5	1.35
NW_026683013.1	1	120300	11815	120156	99.8803	22.5905	35.6	1.78
NW_026683014.1	1	118992	11076	118474	99.5647	21.0909	35.6	0.815
NW_026683015.1	1	118770	11072	115091	96.9024	20.8196	35.6	1.52
NW_026683016.1	1	108421	8605	101491	93.6082	18.2398	35.7	1.12
NW_026683017.1	1	108012	33176	107967	99.9583	70.299	36.4	2.31
NW_026683018.1	1	107095	17609	107010	99.9206	37.5733	35.6	2.62
NW_026683019.1	1	104586	13121	103116	98.5945	28.3913	35.5	1.18
NW_026683020.1	1	100399	9572	99984	99.5866	21.7941	35.7	1.13
NW_026683021.1	1	99111	9606	98109	98.989	21.6456	35.5	1.97
NW_026683022.1	1	96439	28590	96248	99.8019	67.2231	36.3	3.27
NW_026683023.1	1	94166	9843	93720	99.5264	23.8882	35.7	1.03
NW_026683024.1	1	91632	9934	91466	99.8188	24.681	35.6	2.29
NW_026683025.1	1	85421	12339	85246	99.7951	32.7762	35.6	2.25
NW_026683026.1	1	85088	7226	83668	98.3311	19.2592	35.6	1.78
NW_026683027.1	1	84548	8130	81480	96.3713	21.9236	35.8	13.9
NW_026683028.1	1	82706	8128	79935	96.6496	22.5015	35.6	1.61
NW_026683029.1	1	81984	9578	81870	99.8609	26.5578	35.7	3.17
NW_026683030.1	1	81046	6538	79362	97.9222	18.0021	35.4	3.64
NW_026683031.1	1	80524	10370	80021	99.3753	29.2985	35.7	0.463
NW_026683032.1	1	79562	14161	78829	99.0787	39.9392	35.4	2.53
NW_026683033.1	1	77631	12114	77486	99.8132	35.8387	35.6	3.1
NW_026683034.1	1	75284	25804	74047	98.3569	78.1045	35.5	1.52
NW_026683035.1	1	73269	17516	71834	98.0415	54.3174	35.5	2.15
NW_026683036.1	1	71914	14277	70675	98.2771	44.8388	35.5	1.47
NW_026683037.1	1	70703	9218	64543	91.2875	29.5141	35.5	1.3
NW_026683038.1	1	69202	7941	66082	95.4915	26.4296	35.6	2.06
NW_026683039.1	1	69028	5661	66267	96.0002	18.4312	35.6	3.2
NW_026683040.1	1	68601	4186	67892	98.9665	14.1291	35.6	1.21
NW_026683041.1	1	66938	6536	65604	98.0071	21.9741	35.6	3.06
NW_026683042.1	1	65971	5545	65154	98.7616	19.0551	35.7	1.15
NW_026683043.1	1	65959	11182	64817	98.2686	38.8124	35.7	2.51
NW_026683044.1	1	65834	4623	64929	98.6253	15.8625	35.6	1.23
NW_026683045.1	1	65134	5482	60962	93.5947	18.9164	35.7	0.69
NW_026683046.1	1	64335	3088	43382	67.4314	7.48484	34.6	9.14
NW_026683047.1	1	64233	12853	61839	96.2729	46.1703	35.6	2
NW_026683048.1	1	62791	5634	59728	95.1219	19.9291	35.5	2.13
NW_026683049.1	1	62475	8337	62437	99.9392	30.2407	35.6	1.72
NW_026683050.1	1	62429	4153	60966	97.6565	15.1448	35.7	1.43
NW_026683051.1	1	61564	12491	57194	92.9017	46.7353	35.6	1.88
NW_026683052.1	1	61412	3936	60013	97.7219	14.6194	35.6	0.65
NW_026683053.1	1	60466	6187	54025	89.3477	23.3231	35.5	2.45
NW_026683054.1	1	58682	4392	51522	87.7986	17.0681	35.6	0.883
NW_026683055.1	1	55831	15508	53798	96.3587	62.2208	36.2	1.47
NW_026683056.1	1	55749	15064	55614	99.7578	61.9265	35.6	3.59
NW_026683057.1	1	55351	3072	52138	94.1952	8.10442	32.8	34.9
NW_026683058.1	1	52312	6667	49310	94.2614	28.9172	35.5	1.4
NW_026683059.1	1	52229	7911	51635	98.8627	34.8948	35.6	1.65
NW_026683060.1	1	52118	4188	51983	99.741	18.2207	35.5	2.38
NW_026683061.1	1	52060	7438	51866	99.6274	32.1773	35.6	2.11
NW_026683062.1	1	52003	4843	51897	99.7962	20.6031	35.7	1.66
NW_026683063.1	1	50645	7441	50593	99.8973	33.3225	35.5	3.3
NW_026683064.1	1	50252	3168	48507	96.5275	14.4165	35.7	1.21
NW_026683065.1	1	49028	4098	43174	88.0599	18.8677	35.6	1.37
NW_026683066.1	1	48714	4307	48274	99.0968	20.208	35.6	1.94
NW_026683067.1	1	47736	5371	43433	90.9858	25.4991	35.7	0.595
NW_026683068.1	1	46937	8950	43254	92.1533	43.3185	36.4	1.67
NW_026683069.1	1	45749	5223	45374	99.1803	25.8733	35.6	1.53
NW_026683070.1	1	45345	3772	43218	95.3093	19.0599	35.7	0.875
NW_026683071.1	1	44895	8817	41377	92.1639	44.9297	35.6	2.3
NW_026683072.1	1	44072	5450	40366	91.591	27.7994	35.7	0.609
NW_026683073.1	1	43535	4883	43370	99.621	25.5349	35.6	0.868
NW_026683074.1	1	43040	6306	41794	97.105	32.9282	35.6	2.22
NW_026683075.1	1	42669	2912	42414	99.4024	15.5238	35.7	1.2
NW_026683076.1	1	42178	5989	42096	99.8056	32.0679	35.6	1.94
NW_026683077.1	1	41675	2760	35419	84.9886	7.28379	32	10.4
NW_026683078.1	1	41324	3928	37464	90.6592	21.699	35.6	0.847
NW_026683079.1	1	41301	5743	40304	97.586	31.1264	35.5	1.49
NW_026683080.1	1	40789	4076	33006	80.9189	22.4394	35.6	1.39
NW_026683081.1	1	38968	6593	36730	94.2568	15.6493	29.8	18.7
NW_026683082.1	1	36721	3132	34831	94.8531	19.1962	35.6	1.6
NW_026683083.1	1	36472	2604	34547	94.722	11.0193	33.9	47.5
NW_026683084.1	1	36377	7417	28189	77.4913	46.4862	35.5	5.97
NW_026683085.1	1	35925	4643	34457	95.9137	29.7957	35.5	1.5
NW_026683086.1	1	35909	5480	35712	99.4514	34.9332	35.7	1.65
NW_026683087.1	1	35735	646	25013	69.9958	3.26142	35.2	40.2
NW_026683088.1	1	35214	2658	35116	99.7217	17.3896	35.7	1.15
NW_026683089.1	1	34286	2934	33543	97.8329	19.3876	35.6	2.85
NW_026683090.1	1	34269	2617	32715	95.4653	17.3072	35.6	2.2
NW_026683091.1	1	33732	3700	33554	99.4723	25.3184	35.6	1.67
NW_026683092.1	1	32955	7120	32546	98.7589	48.9919	36.4	0.654
NW_026683093.1	1	32854	3248	32161	97.8907	22.1838	35.7	2.99
NW_026683094.1	1	32845	4232	32715	99.6042	29.6054	35.7	0.753
NW_026683095.1	1	32087	2564	30506	95.0728	18.3289	35.8	0.741
NW_026683096.1	1	31237	3821	30616	98.012	27.5625	35.6	4.51
NW_026683097.1	1	31141	3871	31087	99.8266	28.3098	35.6	1.03
NW_026683098.1	1	30990	2730	30670	98.9674	20.1681	35.6	0.493
NW_026683099.1	1	30366	1945	29442	96.9571	14.6688	35.4	1.12
NW_026683100.1	1	30044	2762	27416	91.2528	20.9265	35.7	1.09
NW_026683101.1	1	29693	2656	29572	99.5925	20.0166	35.7	1.66
NW_026683102.1	1	29629	1942	24457	82.5441	8.71261	33.3	45
NW_026683103.1	1	28846	2701	28404	98.4677	21.0805	35.6	1.13
NW_026683104.1	1	28730	1833	27175	94.5875	8.83251	33.1	50
NW_026683105.1	1	28400	3876	28338	99.7817	31.5319	35.5	0.833
NW_026683106.1	1	28033	3275	27881	99.4578	26.8472	35.6	3.29
NW_026683107.1	1	27095	2011	27083	99.9557	17.1135	35.6	1.52
NW_026683108.1	1	26824	1511	24624	91.7984	8.23024	33.4	53.7
NW_026683109.1	1	26596	1823	24210	91.0287	15.6847	35.6	1.12
NW_026683110.1	1	26374	2166	25423	96.3942	18.3314	35.4	1.56
NW_026683111.1	1	26287	4018	25267	96.1198	35.3068	35.7	1.04
NW_026683112.1	1	26282	2250	26118	99.376	19.3652	35.6	1.29
NW_026683113.1	1	25938	2153	25811	99.5104	19.2989	35.9	59.6
NW_026683114.1	1	25894	1156	18792	72.5728	9.22082	35.8	1.22
NW_026683115.1	1	25640	2868	25494	99.4306	25.7	35.6	2.01
NW_026683116.1	1	24340	2045	22019	90.4643	18.2755	35.7	1.07
NW_026683117.1	1	23186	1584	21817	94.0956	15.4968	35.6	2.4
NW_026683118.1	1	22467	2941	21815	97.098	29.5675	35.6	1.78
NW_026683119.1	1	22311	1709	21301	95.4731	11.941	33.5	50.3
NW_026683120.1	1	21962	2908	21909	99.7587	30.5372	35.6	4.03
NW_026683121.1	1	21358	2232	21313	99.7893	23.1781	35.9	0.748
NW_026683122.1	1	16057	376	15452	96.2322	5.41085	36.5	13.1
NW_026683123.1	1	14639	935	14610	99.8019	14.6975	36.3	56.5
NW_026683124.1	1	4956352	533113	4875850	98.3758	24.7723	36	22.1
NW_026683125.1	1	2228489	167251	2202422	98.8303	16.518	35.4	5.14
NW_026683126.1	1	2115927	158895	2076858	98.1536	16.0997	35.4	6.02
NW_026683127.1	1	2060080	145284	2005634	97.3571	15.1744	35.4	3.08
NW_026683128.1	1	1903574	120190	1847531	97.0559	13.6749	35.3	2.66
NW_026683129.1	1	1592456	360444	1590687	99.8889	52.651	36	22.9
NW_026683130.1	1	1306673	198077	1303470	99.7549	33.886	35.4	5.87
NW_026683131.1	1	1234076	343916	1227607	99.4758	63.1173	35.5	3.27
NW_026683132.1	1	1186437	267334	1184662	99.8504	50.6207	35.5	4.12
NW_026683133.1	1	1170172	278692	1147824	98.0902	53.4993	35.5	4.54
NW_026683134.1	1	1066317	58275	1050537	98.5201	12.3153	35.5	0.952
NW_026683135.1	1	982204	63046	972755	99.038	14.3649	35.5	2.86
NW_026683136.1	1	976125	217689	971382	99.5141	50.2692	35.5	3.29
NW_026683137.1	1	928298	205760	926060	99.7589	50.8694	35.6	3.1
NW_026683138.1	1	915362	43552	873017	95.374	10.3902	35.4	2.26
NW_026683139.1	1	890228	36267	492168	55.2856	9.27964	35.6	2.56
NW_026683140.1	1	878407	67470	871489	99.2124	16.5454	35.4	4.68
NW_026683141.1	1	807966	83679	784770	97.1291	22.3362	35.4	4.83
NW_026683142.1	1	763647	59615	752890	98.5914	17.4774	35.8	3.3
NW_026683143.1	1	761708	42100	713280	93.6422	11.9684	36.1	2.42
NW_026683144.1	1	752069	67965	745565	99.1352	20.1412	35.6	1.04
