#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NW_026682929.1	1	404735	77244	403888	99.7907	28.1378	35.8	2.44
NW_026682930.1	1	403002	304945	402470	99.868	111.824	36	1.28
NW_026682931.1	1	400251	248580	398878	99.657	90.7115	36	1.37
NW_026682932.1	1	379196	156051	378846	99.9077	59.4923	36	0.981
NW_026682933.1	1	374162	184696	373455	99.811	72.8462	35.9	1.76
NW_026682934.1	1	365873	278005	365741	99.9639	112.433	36	0.843
NW_026682935.1	1	350991	114000	350941	99.9858	47.9319	36	0.603
NW_026682936.1	1	346568	129541	344616	99.4368	55.3256	35.9	1.04
NW_026682937.1	1	344970	224499	344966	99.9988	96.2571	36	0.527
NW_026682938.1	1	341789	74871	340916	99.7446	31.8924	35.9	0.918
NW_026682939.1	1	336814	179501	336754	99.9822	78.4362	36	0.762
NW_026682940.1	1	336111	96039	335795	99.906	41.9123	35.9	0.946
NW_026682941.1	1	328148	61634	327594	99.8312	27.6824	35.8	0.908
NW_026682942.1	1	324161	74454	324102	99.9818	33.7489	35.9	0.69
NW_026682943.1	1	323938	127160	323853	99.9738	58.1472	35.9	1.48
NW_026682944.1	1	323347	206878	323079	99.9171	94.9681	35.9	2.03
NW_026682945.1	1	310687	149116	310304	99.8767	70.9034	35.9	0.655
NW_026682946.1	1	310635	77621	309982	99.7898	35.8818	35.6	1.82
NW_026682947.1	1	310348	140362	310258	99.971	66.776	35.9	0.733
NW_026682948.1	1	310269	43531	305639	98.5077	20.4413	35.7	0.861
NW_026682949.1	1	308774	77943	306433	99.2418	37.1254	35.9	0.665
NW_026682950.1	1	308227	63304	307859	99.8806	30.0992	35.9	0.945
NW_026682951.1	1	307697	92404	307516	99.9412	44.4553	35.9	1.89
NW_026682952.1	1	306521	72079	305965	99.8186	34.4963	35.9	0.751
NW_026682953.1	1	304386	81309	304111	99.9097	39.5329	36	0.585
NW_026682954.1	1	303078	111672	302905	99.9429	54.7739	36	1.02
NW_026682955.1	1	296903	63768	296594	99.8959	31.5151	35.9	1.31
NW_026682956.1	1	296466	123057	296186	99.9056	61.284	35.8	1.13
NW_026682957.1	1	288547	86947	286427	99.2653	44.5781	35.9	1.19
NW_026682958.1	1	284038	57781	283829	99.9264	29.6346	35.9	0.584
NW_026682959.1	1	280410	100205	280351	99.979	52.4307	35.9	0.846
NW_026682960.1	1	276164	95184	275871	99.8939	50.0946	35.9	0.686
NW_026682961.1	1	263428	60048	263203	99.9146	33.7115	35.8	1.23
NW_026682962.1	1	261474	46917	259822	99.3682	25.4893	35.5	1.49
NW_026682963.1	1	254301	79754	254033	99.8946	45.8836	35.9	1.65
NW_026682964.1	1	246999	61009	246754	99.9008	36.0222	35.7	0.767
NW_026682965.1	1	235852	41641	235612	99.8982	25.9981	35.9	0.7
NW_026682966.1	1	232862	66952	232777	99.9635	42.4293	35.9	1.68
NW_026682967.1	1	229350	57661	228891	99.7999	36.9887	35.8	0.749
NW_026682968.1	1	227533	57243	227409	99.9455	36.6912	35.8	2.28
NW_026682969.1	1	226238	51927	225174	99.5297	33.9792	35.9	1.03
NW_026682970.1	1	225760	806020	224977	99.6532	485.963	34.9	2.33
NW_026682971.1	1	221860	55857	221613	99.8887	36.9744	35.9	1.4
NW_026682972.1	1	216916	36613	216638	99.8718	24.9045	35.9	0.887
NW_026682973.1	1	210189	60094	209878	99.852	41.7619	35.8	1.53
NW_026682974.1	1	209705	47264	207725	99.0558	33.1892	35.9	0.641
NW_026682975.1	1	206331	42307	206147	99.9108	30.0498	35.9	0.84
NW_026682976.1	1	205952	43840	203067	98.5992	31.1326	35.9	1.15
NW_026682977.1	1	203882	44816	203657	99.8896	32.4287	35.9	0.437
NW_026682978.1	1	201328	58950	199886	99.2838	43.5251	35.9	0.937
NW_026682979.1	1	194893	39551	194802	99.9533	29.4496	35.9	2.1
NW_026682980.1	1	194400	57026	193977	99.7824	43.4103	35.9	1.59
NW_026682981.1	1	194024	39354	192245	99.0831	29.8956	35.9	0.361
NW_026682982.1	1	189959	82631	189723	99.8758	64.0088	35.8	1.29
NW_026682983.1	1	189471	56708	189018	99.7609	44.2609	35.9	1.17
NW_026682984.1	1	188934	27187	188608	99.8275	21.2774	35.9	1.21
NW_026682985.1	1	186855	92158	185724	99.3947	71.202	35.9	3.03
NW_026682986.1	1	186346	37572	185961	99.7934	29.2228	35.9	1.12
NW_026682987.1	1	184095	45879	183093	99.4557	36.6454	35.8	1.39
NW_026682988.1	1	179454	38727	179295	99.9114	31.6112	35.8	1.34
NW_026682989.1	1	178544	29414	175547	98.3214	24.1105	35.8	0.771
NW_026682990.1	1	176311	46658	174449	98.9439	38.8272	35.9	0.758
NW_026682991.1	1	169869	47972	169547	99.8104	41.7411	35.8	1.19
NW_026682992.1	1	164287	41492	163929	99.7821	37.0051	35.9	0.762
NW_026682993.1	1	163604	49482	163402	99.8765	44.4202	35.9	0.601
NW_026682994.1	1	163260	38593	163187	99.9553	34.3493	35.8	0.613
NW_026682995.1	1	162272	30268	162117	99.9045	27.6637	35.9	1.09
NW_026682996.1	1	158962	33146	158874	99.9446	30.5999	35.8	1.41
NW_026682997.1	1	152070	22474	151311	99.5009	21.9254	35.9	0.566
NW_026682998.1	1	150868	34673	150725	99.9052	33.9101	35.8	0.856
NW_026682999.1	1	150054	24135	149648	99.7294	23.6402	36	0.795
NW_026683000.1	1	149890	37143	147988	98.7311	36.1129	35.8	1.15
NW_026683001.1	1	147493	47585	147188	99.7932	45.7814	35.8	1.37
NW_026683002.1	1	144873	33198	144747	99.913	33.9167	35.9	0.662
NW_026683003.1	1	139343	19397	139058	99.7955	20.4025	35.8	0.391
NW_026683004.1	1	139254	25286	137907	99.0327	25.9592	35.8	1.1
NW_026683005.1	1	137754	49545	137305	99.6741	52.7276	35.9	1.14
NW_026683006.1	1	137649	53581	137640	99.9935	57.3863	35.9	1.32
NW_026683007.1	1	137062	39020	136697	99.7337	42.1402	35.9	1.07
NW_026683008.1	1	133118	26869	132112	99.2443	29.8645	35.9	0.617
NW_026683009.1	1	130521	62232	130264	99.8031	70.4651	35.9	1.91
NW_026683010.1	1	125703	27976	125596	99.9149	32.7801	35.9	1.01
NW_026683011.1	1	125425	31360	125051	99.7018	36.3659	35.9	1.04
NW_026683012.1	1	121330	27202	121009	99.7354	33.1559	35.9	0.591
NW_026683013.1	1	120300	24390	120221	99.9343	29.9212	35.9	0.779
NW_026683014.1	1	118992	25447	118736	99.7849	30.8144	35.9	0.456
NW_026683015.1	1	118770	23523	117172	98.6545	28.3965	35.9	0.821
NW_026683016.1	1	108421	19788	105991	97.7587	26.8965	35.9	0.677
NW_026683017.1	1	108012	96342	108005	99.9935	131.838	36.1	1.18
NW_026683018.1	1	107095	35149	107082	99.9879	48.22	35.8	1.38
NW_026683019.1	1	104586	28054	104158	99.5908	39.5134	35.8	0.568
NW_026683020.1	1	100399	21281	100108	99.7102	31.0727	35.8	0.762
NW_026683021.1	1	99111	29248	99044	99.9324	43.3349	35.8	2
NW_026683022.1	1	96439	82706	96395	99.9544	126.448	36.1	1.28
NW_026683023.1	1	94166	21082	94021	99.846	33.0652	35.9	0.709
NW_026683024.1	1	91632	20426	91606	99.9716	32.8901	35.9	1.6
NW_026683025.1	1	85421	23625	85379	99.9508	40.7575	35.9	1.29
NW_026683026.1	1	85088	16852	84755	99.6086	29.029	35.8	1.09
NW_026683027.1	1	84548	17998	83561	98.8326	31.0089	36	11.4
NW_026683028.1	1	82706	17682	81296	98.2952	31.076	35.9	1.02
NW_026683029.1	1	81984	19413	81843	99.828	34.8198	35.9	1.45
NW_026683030.1	1	81046	11577	80271	99.0438	20.9423	35.8	1.36
NW_026683031.1	1	80524	19136	80320	99.7467	34.8598	35.9	0.233
NW_026683032.1	1	79562	28116	79081	99.3954	51.4636	35.8	1.01
NW_026683033.1	1	77631	25384	77422	99.7308	48.5209	35.9	1.64
NW_026683034.1	1	75284	46906	75111	99.7702	92.3977	35.9	0.591
NW_026683035.1	1	73269	31822	72945	99.5578	64.016	35.9	1.04
NW_026683036.1	1	71914	29918	71696	99.6969	61.5524	35.8	0.728
NW_026683037.1	1	70703	16927	68160	96.4033	34.7938	35.9	0.642
NW_026683038.1	1	69202	16234	67976	98.2284	34.6258	35.8	0.751
NW_026683039.1	1	69028	12452	67492	97.7748	26.5091	35.9	1.9
NW_026683040.1	1	68601	10265	68247	99.484	22.1883	35.9	0.704
NW_026683041.1	1	66938	16804	66407	99.2067	35.8757	35.9	1.82
NW_026683042.1	1	65971	11807	65532	99.3346	26.231	35.8	1.16
NW_026683043.1	1	65959	25669	65311	99.0176	57.1341	35.9	1.53
NW_026683044.1	1	65834	10377	65536	99.5473	22.8302	35.9	0.55
NW_026683045.1	1	65134	12525	63533	97.542	27.901	35.8	0.34
NW_026683046.1	1	64335	11211	63710	99.0285	19.3517	32.8	15.7
NW_026683047.1	1	64233	25807	63190	98.3762	59.59	35.9	1.05
NW_026683048.1	1	62791	14001	61376	97.7465	30.4753	35.9	1.22
NW_026683049.1	1	62475	16795	62471	99.9936	39.2173	35.9	1.12
NW_026683050.1	1	62429	9142	61751	98.914	21.1009	35.9	0.927
NW_026683051.1	1	61564	25117	59980	97.4271	60.5838	36	0.624
NW_026683052.1	1	61412	8732	61239	99.7183	21.0589	35.9	0.263
NW_026683053.1	1	60466	13596	57477	95.0567	33.0137	35.9	0.88
NW_026683054.1	1	58682	9774	55168	94.0118	24.5207	36	0.532
NW_026683055.1	1	55831	45260	54964	98.4471	117.468	36.1	1.05
NW_026683056.1	1	55749	27760	55729	99.9641	73.846	35.9	1.79
NW_026683057.1	1	55351	10706	55208	99.7416	24.234	33.3	35.9
NW_026683058.1	1	52312	13454	51706	98.8416	37.652	35.8	0.566
NW_026683059.1	1	52229	19572	52045	99.6477	55.4904	35.9	1.03
NW_026683060.1	1	52118	9539	51948	99.6738	26.9529	35.7	0.942
NW_026683061.1	1	52060	16085	52020	99.9232	45.2301	35.8	1.68
NW_026683062.1	1	52003	9244	51980	99.9558	25.4995	35.8	0.702
NW_026683063.1	1	50645	14157	50557	99.8262	41.3328	35.9	1.58
NW_026683064.1	1	50252	6331	49766	99.0329	18.5104	35.9	0.544
NW_026683065.1	1	49028	9192	46037	93.8994	27.2734	35.8	0.852
NW_026683066.1	1	48714	10760	48531	99.6243	32.5142	35.8	1.21
NW_026683067.1	1	47736	11138	45796	95.936	33.7393	35.9	0.52
NW_026683068.1	1	46937	23270	45748	97.4668	72.4444	36.1	0.573
NW_026683069.1	1	45749	10790	45629	99.7377	34.5763	35.8	1.08
NW_026683070.1	1	45345	8671	44889	98.9944	28.207	36	0.439
NW_026683071.1	1	44895	21807	42921	95.6031	71.8024	35.9	1.34
NW_026683072.1	1	44072	14029	42005	95.3099	45.8605	35.9	0.64
NW_026683073.1	1	43535	9090	43433	99.7657	30.7551	35.9	0.418
NW_026683074.1	1	43040	16125	42589	98.9521	48.3467	35.5	1.41
NW_026683075.1	1	42669	6829	42505	99.6156	23.4946	35.9	0.584
NW_026683076.1	1	42178	11933	42110	99.8388	41.5065	35.9	1.02
NW_026683077.1	1	41675	12444	40611	97.4469	32.4569	32.4	11.3
NW_026683078.1	1	41324	7984	39058	94.5165	28.3578	35.9	0.339
NW_026683079.1	1	41301	10970	40957	99.1671	38.9897	35.8	1.23
NW_026683080.1	1	40789	8695	36930	90.5391	30.1046	35.8	0.811
NW_026683081.1	1	38968	104321	38240	98.1318	183.595	28	8.41
NW_026683082.1	1	36721	7357	36331	98.9379	29.2322	35.8	1.27
NW_026683083.1	1	36472	4731	35255	96.6632	14.2071	33.8	42.9
NW_026683084.1	1	36377	19078	32514	89.3807	75.3319	36	2.86
NW_026683085.1	1	35925	9998	34787	96.8323	40.8481	36	1.07
NW_026683086.1	1	35909	9323	35887	99.9387	38.326	35.9	0.81
NW_026683087.1	1	35735	4067	34980	97.8872	14.6828	34.1	36.3
NW_026683088.1	1	35214	5481	35033	99.486	23.0147	36	0.406
NW_026683089.1	1	34286	6412	33858	98.7517	27.4531	35.9	1.59
NW_026683090.1	1	34269	5232	33571	97.9632	22.3146	35.8	1.34
NW_026683091.1	1	33732	8570	33658	99.7806	37.8728	36	0.942
NW_026683092.1	1	32955	25079	32955	100	112.255	36.1	0.354
NW_026683093.1	1	32854	6154	32484	98.8738	27.6167	35.9	0.856
NW_026683094.1	1	32845	8306	32723	99.6286	37.4085	35.9	0.238
NW_026683095.1	1	32087	5604	31688	98.7565	25.5239	35.9	0.417
NW_026683096.1	1	31237	9359	31117	99.6158	42.2491	35.9	1.32
NW_026683097.1	1	31141	8280	31097	99.8587	39.2108	35.8	0.407
NW_026683098.1	1	30990	6783	30963	99.9129	32.4967	36	0.169
NW_026683099.1	1	30366	4474	29922	98.5378	21.8114	35.9	0.595
NW_026683100.1	1	30044	6931	28908	96.2189	32.2319	36	0.469
NW_026683101.1	1	29693	6245	29667	99.9124	29.9511	35.8	0.975
NW_026683102.1	1	29629	2919	26172	88.3324	11.1545	34	45.3
NW_026683103.1	1	28846	6188	28761	99.7053	31.6778	35.8	0.913
NW_026683104.1	1	28730	3738	25740	89.5928	12.7463	34.1	36.7
NW_026683105.1	1	28400	8774	28368	99.8873	45.8063	35.9	0.49
NW_026683106.1	1	28033	7140	27883	99.4649	37.4334	35.9	1.35
NW_026683107.1	1	27095	4437	27002	99.6568	24.1304	35.9	0.705
NW_026683108.1	1	26824	2434	26097	97.2897	10.5197	33.6	51.6
NW_026683109.1	1	26596	4282	25668	96.5108	23.388	35.8	0.621
NW_026683110.1	1	26374	4902	26020	98.6578	26.611	35.8	0.579
NW_026683111.1	1	26287	9147	25817	98.212	51.6176	36	0.463
NW_026683112.1	1	26282	4027	26048	99.1097	22.3984	35.8	1.96
NW_026683113.1	1	25938	3932	25938	100	22.4858	35.9	59.7
NW_026683114.1	1	25894	3960	23317	90.0479	20.6984	35.8	0.722
NW_026683115.1	1	25640	5784	25623	99.9337	33.5821	36	0.586
NW_026683116.1	1	24340	4196	22459	92.272	23.0844	35.7	0.988
NW_026683117.1	1	23186	3488	22308	96.2132	22.2334	35.9	1.2
NW_026683118.1	1	22467	5450	22024	98.0282	35.0905	35.9	0.911
NW_026683119.1	1	22311	2650	20635	92.488	14.7083	34.1	49.9
NW_026683120.1	1	21962	6484	21831	99.4035	43.4398	36	1.51
NW_026683121.1	1	21358	16466	21351	99.9672	113.117	35.7	1.22
NW_026683122.1	1	16057	963	16050	99.9564	8.99819	36	11.8
NW_026683123.1	1	14639	1713	14639	100	16.1482	35.2	48.4
NW_026683124.1	1	4956352	783966	4875029	98.3592	22.8894	36	17.3
NW_026683125.1	1	2228489	419074	2223080	99.7573	27.0959	35.7	2.74
NW_026683126.1	1	2115927	425487	2106459	99.5525	28.2907	35.6	3.96
NW_026683127.1	1	2060080	368800	2048070	99.417	25.4619	35.6	1.46
NW_026683128.1	1	1903574	344084	1896201	99.6127	25.6509	35.6	2.22
NW_026683129.1	1	1592456	712607	1591489	99.9393	65.548	36	19
NW_026683130.1	1	1306673	442519	1306244	99.9672	49.5877	35.8	3.45
NW_026683131.1	1	1234076	759907	1231997	99.8315	90.6482	35.9	1.71
NW_026683132.1	1	1186437	543131	1185849	99.9504	67.0847	35.8	2.05
NW_026683133.1	1	1170172	624870	1164159	99.4861	78.1211	35.8	2.53
NW_026683134.1	1	1066317	140138	1063957	99.7787	19.05	35.7	0.556
NW_026683135.1	1	982204	162064	980182	99.7941	24.1247	35.8	1.56
NW_026683136.1	1	976125	485031	975080	99.8929	73.0348	35.9	1.62
NW_026683137.1	1	928298	439468	926618	99.819	70.0371	35.9	1.42
NW_026683138.1	1	915362	122876	906013	98.9787	19.0157	35.6	1.26
NW_026683139.1	1	890228	82965	496376	55.7583	13.6977	35.9	1.41
NW_026683140.1	1	878407	208940	877730	99.9229	33.7592	35.7	3.2
NW_026683141.1	1	807966	224031	807085	99.891	39.1224	35.7	3.64
NW_026683142.1	1	763647	126779	760213	99.5503	24.1173	35.9	1.95
NW_026683143.1	1	761708	188043	755273	99.1552	35.8146	36	1.47
NW_026683144.1	1	752069	146057	750967	99.8535	27.9323	35.8	0.54
