#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NW_026682939.1	1	336814	156774	336743	99.9789	68.1337	36	0.724
NW_026682940.1	1	336111	78712	335294	99.7569	34.2099	35.9	0.789
NW_026682941.1	1	328148	46524	325886	99.3107	20.7452	35.8	0.7
NW_026682942.1	1	324161	60526	324042	99.9633	27.3509	35.9	0.562
NW_026682943.1	1	323938	110094	323867	99.9781	50.2825	35.9	1.39
NW_026682944.1	1	323347	167152	323041	99.9054	76.4532	35.9	1.93
NW_026682945.1	1	310687	131345	310454	99.925	62.3206	35.9	0.799
NW_026682946.1	1	310635	56331	308376	99.2728	25.6015	35.5	1.2
NW_026682947.1	1	310348	124665	310266	99.9736	59.0136	35.8	0.65
NW_026682948.1	1	310269	43210	308453	99.4147	20.1901	35.8	1.26
NW_026682949.1	1	308774	68965	306737	99.3403	32.7367	35.9	0.571
NW_026682950.1	1	308227	53516	307624	99.8044	25.319	35.9	1.04
NW_026682951.1	1	307697	71184	307435	99.9149	34.0443	35.9	1.61
NW_026682952.1	1	306521	61878	306073	99.8538	29.4666	35.9	0.966
NW_026682953.1	1	304386	70496	303978	99.866	34.1477	36	0.757
NW_026682954.1	1	303078	96485	302917	99.9469	47.2166	36	1.16
NW_026682955.1	1	296903	56111	296649	99.9145	27.6045	35.8	1.56
NW_026682956.1	1	296466	106123	296035	99.8546	52.5749	35.8	0.983
NW_026682957.1	1	288547	66208	286172	99.1769	33.778	35.9	0.906
NW_026682958.1	1	284038	48846	283555	99.83	24.8838	35.9	0.524
NW_026682959.1	1	280410	88495	280379	99.9889	45.9725	35.8	0.512
NW_026682960.1	1	276164	86290	275864	99.8914	44.8214	35.9	0.634
NW_026682961.1	1	263428	50094	262807	99.7643	28.0553	35.8	1.35
NW_026682962.1	1	261474	40425	259163	99.1162	21.6038	35.5	1.57
NW_026682963.1	1	254301	64568	253910	99.8462	36.8142	35.8	1.66
NW_026682964.1	1	246999	55471	246897	99.9587	32.6414	35.7	0.876
NW_026682965.1	1	235852	36239	235439	99.8249	22.5287	35.9	0.399
NW_026682966.1	1	232862	54538	232674	99.9193	34.4015	35.9	1.51
NW_026682967.1	1	229350	54206	228675	99.7057	34.6312	35.9	1.03
NW_026682968.1	1	227533	45055	227286	99.8914	28.4741	35.8	1.62
NW_026682969.1	1	226238	38350	225089	99.4921	24.9438	35.9	0.775
NW_026682970.1	1	225760	956141	224616	99.4933	574.693	34.9	2.07
NW_026682971.1	1	221860	44732	221716	99.9351	29.4353	35.9	0.995
NW_026682972.1	1	216916	30426	216489	99.8031	20.6127	35.9	0.776
NW_026682973.1	1	210189	46256	209736	99.7845	31.8453	35.8	1.26
NW_026682974.1	1	209705	36695	207387	98.8946	25.59	35.9	0.549
NW_026682975.1	1	206331	36092	205834	99.7591	25.5172	35.9	0.657
NW_026682976.1	1	205952	33581	203175	98.6516	23.6426	35.9	0.722
NW_026682977.1	1	203882	36046	203586	99.8548	26	35.9	0.554
NW_026682978.1	1	201328	45688	199631	99.1571	33.6175	35.9	0.838
NW_026682979.1	1	194893	35676	194763	99.9333	26.2477	35.9	2.57
NW_026682980.1	1	194400	44886	194108	99.8498	34.0371	35.9	1.48
NW_026682981.1	1	194024	32875	191758	98.8321	24.8621	35.9	0.365
NW_026682982.1	1	189959	72713	189803	99.9179	56.0388	35.8	1.28
NW_026682983.1	1	189471	43055	188836	99.6649	33.4768	35.8	0.967
NW_026682984.1	1	188934	19046	188137	99.5782	14.8263	35.9	0.785
NW_026682985.1	1	186855	55820	185148	99.0865	42.2652	35.9	2.96
NW_026682986.1	1	186346	31980	185579	99.5884	24.486	35.9	1.1
NW_026682987.1	1	184095	38410	183006	99.4085	30.5886	35.8	1.31
NW_026682988.1	1	179454	31678	179112	99.8094	25.622	35.8	1.12
NW_026682989.1	1	178544	25387	175718	98.4172	20.7413	35.8	0.616
NW_026682990.1	1	176311	40920	174071	98.7295	33.8075	35.9	0.691
NW_026682991.1	1	169869	38315	169497	99.781	33.2134	35.8	1.18
NW_026682992.1	1	164287	38637	163937	99.787	34.3959	35.9	1
NW_026682993.1	1	163604	45515	163471	99.9187	40.6077	35.9	0.592
NW_026682994.1	1	163260	34752	163132	99.9216	30.7036	35.8	0.506
NW_026682995.1	1	162272	25879	162080	99.8817	23.5732	35.9	1.03
NW_026682996.1	1	158962	29115	158861	99.9365	26.8133	35.9	1.19
NW_026682997.1	1	152070	20137	150822	99.1793	19.6112	36	0.839
NW_026682998.1	1	150868	27488	150530	99.776	26.8298	35.8	0.938
NW_026682999.1	1	150054	18170	149179	99.4169	17.6725	36.1	0.612
NW_026683000.1	1	149890	30543	147961	98.7131	29.43	35.8	0.702
NW_026683001.1	1	147493	44472	147237	99.8264	41.9004	35.8	1.17
NW_026683002.1	1	144873	27330	144530	99.7632	27.7907	35.9	0.837
NW_026683003.1	1	139343	15368	138665	99.5134	16.0824	35.8	0.412
NW_026683004.1	1	139254	21730	137462	98.7131	22.1029	35.8	1.07
NW_026683005.1	1	137754	50596	137142	99.5557	53.719	35.9	1.15
NW_026683006.1	1	137649	45255	137642	99.9949	48.2406	35.8	1.24
NW_026683007.1	1	137062	30459	136764	99.7826	32.7084	35.8	0.815
NW_026683008.1	1	133118	21737	131361	98.6801	24.0876	35.9	0.54
NW_026683009.1	1	130521	52657	129927	99.5449	59.268	35.8	2.07
NW_026683010.1	1	125703	25062	125642	99.9515	29.3887	35.9	1.36
NW_026683011.1	1	125425	23048	124805	99.5057	26.3755	35.9	0.802
NW_026683012.1	1	121330	23076	121020	99.7445	27.9738	35.8	0.546
NW_026683013.1	1	120300	19992	120098	99.8321	24.4309	35.9	0.66
NW_026683014.1	1	118992	20658	118776	99.8185	24.4846	35.9	0.416
NW_026683015.1	1	118770	19397	116587	98.162	23.0176	35.8	0.83
NW_026683016.1	1	108421	16425	105335	97.1537	22.1945	35.9	0.8
NW_026683017.1	1	108012	42980	107844	99.8445	58.4535	36.1	0.941
NW_026683018.1	1	107095	29945	107022	99.9318	40.6945	35.8	1.18
NW_026683019.1	1	104586	25758	104102	99.5372	36.166	35.9	0.703
NW_026683020.1	1	100399	17774	100093	99.6952	25.8489	35.9	0.78
NW_026683021.1	1	99111	23052	99027	99.9152	33.9501	35.8	1.59
NW_026683022.1	1	96439	42160	96359	99.917	63.8548	36.1	0.957
NW_026683023.1	1	94166	16267	93990	99.8131	25.4027	35.9	0.512
NW_026683024.1	1	91632	15361	91367	99.7108	24.6955	35.9	1.25
NW_026683025.1	1	85421	21339	85419	99.9977	36.5441	35.9	1.18
NW_026683026.1	1	85088	13570	84505	99.3148	23.234	35.8	1.19
NW_026683027.1	1	84548	14637	82142	97.1543	25.083	36	11
NW_026683028.1	1	82706	15632	81641	98.7123	27.1379	35.9	1.09
NW_026683029.1	1	81984	16335	81860	99.8488	29.3199	35.9	1.06
NW_026683030.1	1	81046	9617	80103	98.8365	17.2955	35.7	1.53
NW_026683031.1	1	80524	18587	80412	99.8609	33.7036	35.9	0.283
NW_026683032.1	1	79562	24034	79324	99.7009	43.5447	35.7	0.836
NW_026683033.1	1	77631	19030	77482	99.8081	36.1825	35.9	1.35
NW_026683034.1	1	75284	41607	75121	99.7835	81.8009	35.9	0.56
NW_026683035.1	1	73269	28137	72994	99.6247	56.3162	35.8	0.886
NW_026683036.1	1	71914	26076	71643	99.6232	53.3187	35.9	0.596
NW_026683037.1	1	70703	15916	67100	94.904	32.5257	35.8	0.692
NW_026683038.1	1	69202	14178	67718	97.8556	30.063	35.8	0.801
NW_026683039.1	1	69028	10126	67498	97.7835	21.4386	35.9	1.58
NW_026683040.1	1	68601	8045	68263	99.5073	17.321	35.8	0.396
NW_026683041.1	1	66938	14824	66358	99.1335	31.1254	35.9	2.07
NW_026683042.1	1	65971	9538	65730	99.6347	21.0803	35.8	0.667
NW_026683043.1	1	65959	20965	65262	98.9433	46.3355	35.9	1.78
NW_026683044.1	1	65834	8924	65368	99.2922	19.4323	35.9	0.441
NW_026683045.1	1	65134	11422	62930	96.6162	25.1802	35.8	0.309
NW_026683046.1	1	64335	3782	48804	75.8592	6.12949	33.6	5.46
NW_026683047.1	1	64233	21860	63064	98.1801	50.0811	35.9	0.92
NW_026683048.1	1	62791	11894	61255	97.5538	24.603	35.9	0.615
NW_026683049.1	1	62475	15667	62444	99.9504	36.3117	35.9	1.11
NW_026683050.1	1	62429	7945	61749	98.9108	18.2108	35.9	0.804
NW_026683051.1	1	61564	21648	59221	96.1942	52.088	36	0.633
NW_026683052.1	1	61412	7547	61335	99.8746	18.1105	35.9	0.332
NW_026683053.1	1	60466	11872	57420	94.9625	28.6458	35.9	0.773
NW_026683054.1	1	58682	7681	55072	93.8482	19.1422	35.9	0.545
NW_026683055.1	1	55831	24139	54976	98.4686	61.4915	36.1	0.899
NW_026683056.1	1	55749	24954	55730	99.9659	66.0406	35.9	1.93
NW_026683057.1	1	55351	9227	55132	99.6043	21.2803	33.6	35.9
NW_026683058.1	1	52312	12158	51599	98.637	33.8045	35.8	0.576
NW_026683059.1	1	52229	13588	51836	99.2475	38.2304	35.8	0.877
NW_026683060.1	1	52118	7130	51919	99.6182	20.0404	35.6	0.942
NW_026683061.1	1	52060	13659	52040	99.9616	38.1488	35.8	1.07
NW_026683062.1	1	52003	8254	51677	99.3731	22.6156	35.8	0.541
NW_026683063.1	1	50645	11134	50622	99.9546	32.3022	35.8	1.09
NW_026683064.1	1	50252	5239	49566	98.6349	15.2097	35.9	0.483
NW_026683065.1	1	49028	7279	45836	93.4894	21.3838	35.8	0.644
NW_026683066.1	1	48714	9004	48522	99.6059	27.0005	35.8	1.18
NW_026683067.1	1	47736	10048	45829	96.0051	30.0281	35.9	0.513
NW_026683068.1	1	46937	11583	45351	96.621	35.726	36	0.37
NW_026683069.1	1	45749	9582	45612	99.7005	30.4492	35.8	0.552
NW_026683070.1	1	45345	7054	44630	98.4232	22.7372	35.9	0.416
NW_026683071.1	1	44895	16425	42844	95.4316	53.81	35.9	1.31
NW_026683072.1	1	44072	12331	42054	95.4211	39.7305	35.9	0.545
NW_026683073.1	1	43535	8412	43272	99.3959	28.4211	35.9	0.207
NW_026683074.1	1	43040	14248	42660	99.1171	41.3634	35.4	1.4
NW_026683075.1	1	42669	5919	42309	99.1563	20.3931	36	0.712
NW_026683076.1	1	42178	11157	42121	99.8649	38.5156	35.9	0.866
NW_026683077.1	1	41675	8643	39222	94.114	23.0046	32.4	11.1
NW_026683078.1	1	41324	6473	38206	92.4547	22.9421	35.9	0.317
NW_026683079.1	1	41301	8890	41125	99.5739	31.3721	35.7	0.574
NW_026683080.1	1	40789	7892	36909	90.4876	26.8349	35.8	0.972
NW_026683081.1	1	38968	126062	37778	96.9462	222.112	27.7	8.52
NW_026683082.1	1	36721	6325	36083	98.2626	25.0493	35.7	1.25
NW_026683083.1	1	36472	6001	35331	96.8716	18.3362	34	42.9
NW_026683084.1	1	36377	19222	31443	86.4365	75.3156	36	2.87
NW_026683085.1	1	35925	7710	34911	97.1775	30.8884	35.9	1.03
NW_026683086.1	1	35909	7917	35826	99.7689	32.3243	35.8	0.833
NW_026683087.1	1	35735	3098	33940	94.9769	11.7511	34.8	43.7
NW_026683088.1	1	35214	4723	35019	99.4462	19.8503	36.1	0.317
NW_026683089.1	1	34286	5451	33554	97.865	23.209	35.8	1.82
NW_026683090.1	1	34269	4560	33692	98.3163	19.417	35.9	0.75
NW_026683091.1	1	33732	6042	33426	99.0928	26.6269	36	0.577
NW_026683092.1	1	32955	11872	32869	99.739	52.6804	36.1	0.296
NW_026683093.1	1	32854	4676	32336	98.4233	20.9192	36	0.343
NW_026683094.1	1	32845	6724	32806	99.8813	30.0343	35.9	0.233
NW_026683095.1	1	32087	4791	31491	98.1425	21.7675	36	0.31
NW_026683096.1	1	31237	8006	31091	99.5326	34.9744	35.8	1.1
NW_026683097.1	1	31141	7071	31067	99.7624	33.4088	35.9	0.488
NW_026683098.1	1	30990	5101	30969	99.9322	24.2908	35.9	0.215
NW_026683099.1	1	30366	3574	29507	97.1712	17.3455	35.9	0.27
NW_026683100.1	1	30044	5001	28938	96.3187	22.4374	36	0.254
NW_026683101.1	1	29693	5379	29608	99.7137	25.6304	35.8	0.656
NW_026683102.1	1	29629	3574	27642	93.2937	14.0331	34.1	46.2
NW_026683103.1	1	28846	5279	28766	99.7227	26.9368	35.8	1.11
NW_026683104.1	1	28730	4340	28273	98.4093	17.4775	33.8	48
NW_026683105.1	1	28400	6780	28398	99.993	35.3056	35.9	0.51
NW_026683106.1	1	28033	5301	27908	99.5541	27.6444	35.9	1.46
NW_026683107.1	1	27095	3540	26953	99.4759	19.1687	35.8	0.327
NW_026683108.1	1	26824	3320	26150	97.4873	14.2416	33.8	51.9
NW_026683109.1	1	26596	3451	25536	96.0144	18.701	35.9	0.42
NW_026683110.1	1	26374	4052	25841	97.9791	21.5888	35.7	0.493
NW_026683111.1	1	26287	6445	25628	97.4931	36.138	35.9	0.38
NW_026683112.1	1	26282	3134	26052	99.1249	17.3584	35.9	1.69
NW_026683113.1	1	25938	3491	25938	100	19.9701	35.9	59.8
NW_026683114.1	1	25894	3959	22594	87.2557	20.6061	35.8	0.679
NW_026683115.1	1	25640	4294	25610	99.883	24.7314	35.9	0.668
NW_026683116.1	1	24340	3754	22184	91.1422	19.7463	35.6	0.771
NW_026683117.1	1	23186	2710	22179	95.6569	17.0361	35.9	1.51
NW_026683118.1	1	22467	5363	21981	97.8368	34.322	35.9	0.867
NW_026683119.1	1	22311	2996	20829	93.3575	16.6633	34.3	48.7
NW_026683120.1	1	21962	4636	21895	99.6949	30.7355	35.9	1.61
NW_026683121.1	1	21358	9108	21345	99.9391	62.1616	35.6	0.968
NW_026683122.1	1	16057	1173	16055	99.9875	10.8717	36	12.5
NW_026683123.1	1	14639	1951	14639	100	19.0697	35.5	52.3
NW_026683124.1	1	4956352	897265	4717437	95.1796	26.0558	36	17.7
NW_026683125.1	1	2228489	376145	2222616	99.7365	24.0994	35.6	2.79
NW_026683126.1	1	2115927	388527	2109148	99.6796	25.4206	35.6	4.35
NW_026683127.1	1	2060080	320046	2044599	99.2485	21.7642	35.6	1.41
NW_026683128.1	1	1903574	292073	1888264	99.1957	21.2242	35.6	1.8
NW_026683129.1	1	1592456	672803	1591541	99.9425	61.682	36	20.9
NW_026683130.1	1	1306673	341178	1305889	99.94	37.8796	35.7	2.9
NW_026683131.1	1	1234076	667501	1230852	99.7388	79.204	35.9	1.61
NW_026683132.1	1	1186437	597237	1185824	99.9483	73.5686	35.8	2.73
NW_026683133.1	1	1170172	544563	1164450	99.511	67.5522	35.8	2.32
NW_026683134.1	1	1066317	114428	1061088	99.5096	15.3917	35.7	0.555
NW_026683135.1	1	982204	138609	979562	99.731	20.5221	35.8	1.71
NW_026683136.1	1	976125	422430	975032	99.888	63.2678	35.8	1.53
NW_026683137.1	1	928298	378587	926836	99.8425	60.0648	35.9	1.4
NW_026683138.1	1	915362	109116	906409	99.0219	16.7169	35.6	1.31
NW_026683139.1	1	890228	71075	496201	55.7386	11.6738	35.9	1.54
NW_026683140.1	1	878407	145192	877328	99.8772	22.5417	35.6	2.69
NW_026683141.1	1	807966	202936	806885	99.8662	34.7295	35.7	2.88
NW_026683142.1	1	763647	111914	760238	99.5536	21.1759	35.9	2.12
NW_026683143.1	1	761708	191138	760355	99.8224	36.4008	36	1.92
NW_026683144.1	1	752069	130912	749780	99.6956	24.7644	35.8	0.468
