#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NC_080619.1	1	7633124	343920	6756725	88.5185	8.35698	35.4	47
NC_080620.1	1	6574567	307253	5873794	89.3412	8.71119	35.4	53.4
NC_080621.1	1	6473977	282584	5506545	85.0566	7.83203	35.3	28.1
NC_080622.1	1	5774740	281718	5043300	87.3338	8.99918	35.2	46.2
NC_080623.1	1	5330327	229537	4562220	85.5899	7.75336	35.1	45.3
NC_080624.1	1	4945601	210595	4120567	83.3178	7.20915	35	37.5
NC_080625.1	1	4849416	213147	3729587	76.908	7.8875	35.3	41.4
NC_080626.1	1	4512749	219445	3443281	76.3012	8.79527	35.3	33.6
NC_080627.1	1	2596542	165112	2099893	80.8727	9.34003	34.6	30.8
NW_026682903.1	1	51867	2029	42567	82.0695	6.2084	34.3	51.7
NW_026682904.1	1	41887	1192	29253	69.8379	4.62516	34.1	34.9
NC_080628.1	1	2074683	90660	1580324	76.1718	7.34965	34.8	45.1
NC_080629.1	1	1203310	43404	830236	68.996	5.61318	34.4	42.8
NC_080630.1	1	1088616	41355	782340	71.8656	5.95305	34.4	43.3
NW_026682905.1	1	39931	1668	27843	69.7278	6.70985	33.9	40.4
NW_026682906.1	1	32408	368	14439	44.5538	1.54823	33.9	44.4
NC_080631.1	1	884548	24131	585921	66.2396	4.28556	34.7	46.6
NC_080632.1	1	88477388	2507974	67916263	76.7612	5.01353	35.5	45.5
NW_026682907.1	1	730054	55503	705950	96.6983	14.1343	35.5	0.665
NW_026682908.1	1	659752	38196	602884	91.3804	10.2739	35.7	5.4
NW_026682909.1	1	610003	30062	565918	92.773	9.37919	35.5	2.46
NW_026682910.1	1	516507	19313	455527	88.1938	7.26527	35.5	9.56
NW_026682911.1	1	503398	63865	482811	95.9104	21.8927	35.7	0.72
NW_026682912.1	1	502746	62413	499765	99.4071	21.4021	35.7	0.708
NW_026682913.1	1	502108	18237	429380	85.5155	6.3771	35.8	3.22
NW_026682914.1	1	496294	43456	372621	75.0807	14.7934	35.7	0.233
NW_026682915.1	1	496247	9065	341648	68.8464	3.43909	35.5	1.5
NW_026682916.1	1	494937	19153	435715	88.0344	7.55716	35.5	1.95
NW_026682917.1	1	493150	25126	456561	92.5806	9.05578	35.8	4.21
NW_026682918.1	1	486754	23790	453310	93.1292	9.55777	35.5	2.17
NW_026682919.1	1	482258	56536	474975	98.4898	19.9408	35.7	0.466
NW_026682920.1	1	479995	53374	475367	99.0358	18.9188	35.7	0.365
NW_026682921.1	1	455874	48326	449721	98.6503	18.0558	35.7	0.603
NW_026682922.1	1	447972	43311	437757	97.7197	17.7998	35.5	1.33
NW_026682923.1	1	447909	47507	443494	99.0143	18.4533	35.7	0.478
NW_026682924.1	1	443965	54221	431597	97.2142	20.3725	35.7	0.279
NW_026682925.1	1	440460	67097	434521	98.6516	26.9314	35.6	0.795
NW_026682926.1	1	424846	55932	416509	98.0376	23.5862	35.6	0.952
NW_026682927.1	1	420859	49313	411406	97.7539	20.4596	35.6	0.661
NW_026682928.1	1	409402	33435	392081	95.7692	14.9838	35.5	0.546
NW_026682929.1	1	404735	15267	362977	89.6826	7.45275	35.5	3.5
NW_026682930.1	1	403002	61088	401039	99.5129	26.6417	35.6	1.58
NW_026682931.1	1	400251	24566	383632	95.8479	11.0909	35.8	2.99
NW_026682932.1	1	379196	33209	360354	95.0311	14.7556	35.6	1.11
NW_026682933.1	1	374162	33845	368575	98.5068	17.3594	35.4	2.55
NW_026682934.1	1	365873	57501	364300	99.5701	27.399	35.6	0.883
NW_026682935.1	1	350991	25354	346230	98.6436	12.7765	35.6	0.595
NW_026682936.1	1	346568	21129	318799	91.9874	12.0377	35.4	2.04
NW_026682937.1	1	344970	48399	344315	99.8101	24.5173	35.6	0.869
NW_026682938.1	1	341789	14419	319267	93.4106	7.97849	35.5	1.42
NW_026682939.1	1	336814	36086	334178	99.2174	18.8249	35.6	0.748
NW_026682940.1	1	336111	20128	326745	97.2134	10.8961	35.6	0.954
NW_026682941.1	1	328148	11265	285664	87.0534	6.66085	35.5	0.894
NW_026682942.1	1	324161	15495	313178	96.6119	8.78347	35.5	0.502
NW_026682943.1	1	323938	25234	317472	98.0039	14.8885	35.5	2.26
NW_026682944.1	1	323347	36264	310924	96.158	21.9692	35.5	2.41
NW_026682945.1	1	310687	29036	308610	99.3315	16.9371	35.5	1.06
NW_026682946.1	1	310635	13368	286516	92.2356	8.01473	35.3	1.81
NW_026682947.1	1	310348	25768	303125	97.6726	15.9575	35.4	0.894
NW_026682948.1	1	310269	9231	253676	81.76	5.72622	35.4	1.13
NW_026682949.1	1	308774	15962	293133	94.9345	9.83377	35.6	0.792
NW_026682950.1	1	308227	12951	287093	93.1434	8.19324	35.5	2.01
NW_026682951.1	1	307697	16574	296149	96.247	10.3009	35.4	2.54
NW_026682952.1	1	306521	14472	287596	93.8259	8.84871	35.5	1.06
NW_026682953.1	1	304386	14866	281817	92.5854	9.0789	35.5	0.776
NW_026682954.1	1	303078	17301	291192	96.0782	10.5184	35.6	0.929
NW_026682955.1	1	296903	13238	279978	94.2995	8.67751	35.5	2.64
NW_026682956.1	1	296466	23016	290348	97.9364	15.0484	35.4	1.38
NW_026682957.1	1	288547	15868	268134	92.9256	10.9068	35.5	1.96
NW_026682958.1	1	284038	11368	262320	92.3538	7.62973	35.4	0.685
NW_026682959.1	1	280410	18329	277449	98.944	12.2467	35.4	0.963
NW_026682960.1	1	276164	18604	269655	97.6431	12.9	35.4	0.905
NW_026682961.1	1	263428	11316	245051	93.0239	8.50304	35.5	2.05
NW_026682962.1	1	261474	7767	215164	82.2889	5.56467	35.4	1.54
NW_026682963.1	1	254301	14063	234350	92.1546	10.7038	35.4	3.06
NW_026682964.1	1	246999	11590	237561	96.1789	8.87601	35.5	1.23
NW_026682965.1	1	235852	9000	216866	91.95	7.34189	35.5	0.493
NW_026682966.1	1	232862	10826	222466	95.5356	8.73112	35.5	2.6
NW_026682967.1	1	229350	11466	215929	94.1482	9.72465	35.5	0.95
NW_026682968.1	1	227533	10998	204268	89.7751	9.07739	35.5	3.58
NW_026682969.1	1	226238	9171	209648	92.667	7.88803	35.5	1.66
NW_026682970.1	1	225760	106894	219302	97.1394	79.9426	34.5	2.87
NW_026682971.1	1	221860	11039	210033	94.6692	9.44524	35.5	0.951
NW_026682972.1	1	216916	7605	197767	91.1722	6.80992	35.5	0.912
NW_026682973.1	1	210189	10774	197066	93.7566	9.89232	35.5	2.02
NW_026682974.1	1	209705	8829	191935	91.5262	8.19311	35.5	0.795
NW_026682975.1	1	206331	8874	191694	92.9061	8.36981	35.5	1.08
NW_026682976.1	1	205952	8708	188878	91.7097	8.18341	35.5	1.61
NW_026682977.1	1	203882	9438	190331	93.3535	9.06784	35.5	0.82
NW_026682978.1	1	201328	10891	182925	90.8592	10.8643	35.5	1.34
NW_026682979.1	1	194893	8407	181814	93.2891	8.39072	35.5	2.84
NW_026682980.1	1	194400	9757	179979	92.5818	9.81854	35.5	1.69
NW_026682981.1	1	194024	8968	183255	94.4497	9.07767	35.5	0.761
NW_026682982.1	1	189959	15421	184354	97.0494	15.6701	35.5	1.89
NW_026682983.1	1	189471	10466	177152	93.4982	10.8571	35.5	1.63
NW_026682984.1	1	188934	4828	162463	85.9893	5.04104	35.6	1.37
NW_026682985.1	1	186855	13820	175631	93.9932	13.5739	35.7	5.35
NW_026682986.1	1	186346	8488	174362	93.569	8.5255	35.6	1.49
NW_026682987.1	1	184095	8909	172140	93.5061	9.26334	35.5	2.1
NW_026682988.1	1	179454	7839	169317	94.3512	8.54404	35.5	2.02
NW_026682989.1	1	178544	6091	156927	87.8926	6.59827	35.6	0.913
NW_026682990.1	1	176311	8545	164645	93.3833	9.24289	35.5	1.05
NW_026682991.1	1	169869	8855	159414	93.8453	10.2414	35.4	2.17
NW_026682992.1	1	164287	8263	152329	92.7213	9.78465	35.5	1.39
NW_026682993.1	1	163604	9713	155988	95.3449	11.4748	35.5	1.12
NW_026682994.1	1	163260	7764	152178	93.2121	9.21461	35.5	0.654
NW_026682995.1	1	162272	5935	147286	90.7649	7.25765	35.5	1.81
NW_026682996.1	1	158962	6961	148075	93.1512	8.45166	35.5	1.52
NW_026682997.1	1	152070	4544	134308	88.3199	6.01031	35.5	0.977
NW_026682998.1	1	150868	6499	139280	92.3191	8.37045	35.5	1.26
NW_026682999.1	1	150054	4742	127333	84.8581	5.79018	35.6	0.298
NW_026683000.1	1	149890	6981	138212	92.209	8.91445	35.5	1.55
NW_026683001.1	1	147493	9292	142589	96.6751	11.8905	35.5	2.09
NW_026683002.1	1	144873	7171	137876	95.1703	9.73867	35.5	1.18
NW_026683003.1	1	139343	3710	112063	80.4224	5.09673	35.6	0.367
NW_026683004.1	1	139254	5317	126952	91.1658	7.20761	35.6	1.78
NW_026683005.1	1	137754	10733	128807	93.5051	14.7104	35.6	1.31
NW_026683006.1	1	137649	9848	134325	97.5852	13.8836	35.5	1.55
NW_026683007.1	1	137062	7105	127985	93.3774	10.1582	35.5	0.767
NW_026683008.1	1	133118	5347	120515	90.5325	7.88511	35.5	0.594
NW_026683009.1	1	130521	10479	126813	97.1591	15.1547	35.5	2.85
NW_026683010.1	1	125703	5597	116106	92.3653	8.7946	35.6	1.77
NW_026683011.1	1	125425	5723	116583	92.9504	8.69605	35.5	1.56
NW_026683012.1	1	121330	5634	113934	93.9042	9.01888	35.5	0.559
NW_026683013.1	1	120300	5035	112768	93.739	8.25529	35.6	0.848
NW_026683014.1	1	118992	5082	110718	93.0466	8.1741	35.5	1.04
NW_026683015.1	1	118770	4954	106790	89.9133	7.84643	35.5	0.837
NW_026683016.1	1	108421	4623	92409	85.2316	8.40607	35.5	0.692
NW_026683017.1	1	108012	11855	107688	99.7	20.494	35.8	2.19
NW_026683018.1	1	107095	6695	104557	97.6301	12.0361	35.5	1.59
NW_026683019.1	1	104586	5676	100871	96.4479	10.5125	35.4	0.628
NW_026683020.1	1	100399	4271	92452	92.0846	8.23912	35.5	0.501
NW_026683021.1	1	99111	4570	93465	94.3034	8.66248	35.4	2.26
NW_026683022.1	1	96439	10264	95285	98.8034	19.6276	35.8	1.89
NW_026683023.1	1	94166	4400	88815	94.3175	9.18203	35.6	0.766
NW_026683024.1	1	91632	4174	85257	93.0428	9.01094	35.6	2.19
NW_026683025.1	1	85421	4895	82589	96.6847	11.1463	35.5	1.9
NW_026683026.1	1	85088	3464	77633	91.2385	7.99094	35.4	1.4
NW_026683027.1	1	84548	1494	50609	59.8583	3.26177	35.5	3.64
NW_026683028.1	1	82706	3179	75171	90.8894	7.44227	35.5	1.17
NW_026683029.1	1	81984	4199	78116	95.282	10.0132	35.6	1.66
NW_026683030.1	1	81046	2510	69678	85.9734	6.1311	35.4	1.72
NW_026683031.1	1	80524	4026	75069	93.2256	9.58062	35.5	0.3
NW_026683032.1	1	79562	5257	77063	96.8591	12.5534	35.3	1.7
NW_026683033.1	1	77631	4928	73177	94.2626	12.5951	35.6	2.81
NW_026683034.1	1	75284	8702	71705	95.246	22.3705	35.5	0.821
NW_026683035.1	1	73269	6195	70256	95.8878	16.4194	35.5	1.28
NW_026683036.1	1	71914	5584	67994	94.549	15.0403	35.4	0.779
NW_026683037.1	1	70703	3562	60855	86.0713	9.57637	35.5	1.22
NW_026683038.1	1	69202	3383	61566	88.9656	9.47016	35.6	0.697
NW_026683039.1	1	69028	2560	59822	86.6634	7.28725	35.5	2.05
NW_026683040.1	1	68601	2020	58008	84.5585	5.83404	35.6	1.22
NW_026683041.1	1	66938	3358	61147	91.3487	9.46077	35.5	2.99
NW_026683042.1	1	65971	2800	61540	93.2834	8.20715	35.5	0.927
NW_026683043.1	1	65959	5364	60201	91.2703	15.7781	35.5	2.19
NW_026683044.1	1	65834	2253	60017	91.1641	6.58646	35.5	0.38
NW_026683045.1	1	65134	2750	56730	87.0974	7.56462	35.5	0.666
NW_026683046.1	1	64335	4620	60302	93.7313	10.8667	32.3	22
NW_026683047.1	1	64233	4965	57691	89.8152	15.2242	35.5	1.47
NW_026683048.1	1	62791	2917	56085	89.3201	8.27412	35.6	1.24
NW_026683049.1	1	62475	3433	60008	96.0512	10.6991	35.5	1.81
NW_026683050.1	1	62429	2015	54784	87.7541	6.18597	35.7	0.974
NW_026683051.1	1	61564	4811	56043	91.0321	15.5454	35.5	0.799
NW_026683052.1	1	61412	2020	55438	90.2723	6.33752	35.6	0.616
NW_026683053.1	1	60466	2652	51184	84.6492	8.32587	35.5	1.35
NW_026683054.1	1	58682	2091	48121	82.003	6.95697	35.5	0.684
NW_026683055.1	1	55831	6295	53113	95.1317	20.6099	35.8	2.28
NW_026683056.1	1	55749	5226	53934	96.7443	18.2125	35.4	3
NW_026683057.1	1	55351	4559	51736	93.469	13.7705	33.2	36.6
NW_026683058.1	1	52312	2487	48132	92.0095	9.09854	35.5	0.881
NW_026683059.1	1	52229	3517	47959	91.8245	13.4527	35.5	1.04
NW_026683060.1	1	52118	1753	46345	88.9232	6.65684	35.4	1.31
NW_026683061.1	1	52060	3115	49322	94.7407	11.1389	35.5	1.51
NW_026683062.1	1	52003	2100	47324	91.0024	7.75213	35.6	1.5
NW_026683063.1	1	50645	2681	48648	96.0569	10.2478	35.5	2.89
NW_026683064.1	1	50252	1670	43741	87.0433	6.60565	35.5	0.255
NW_026683065.1	1	49028	1868	40191	81.9756	7.30507	35.5	0.885
NW_026683066.1	1	48714	2177	44580	91.5137	8.66158	35.5	1.46
NW_026683067.1	1	47736	2261	42073	88.1368	8.75501	35.6	1.01
NW_026683068.1	1	46937	3137	41309	88.0095	12.2966	35.8	0.74
NW_026683069.1	1	45749	2088	42569	93.049	8.78518	35.6	1.49
NW_026683070.1	1	45345	1621	38997	86.0007	7.00181	35.5	0.5
NW_026683071.1	1	44895	3978	37589	83.7265	17.5082	35.5	1.9
NW_026683072.1	1	44072	2772	36972	83.89	11.5272	35.5	1.12
NW_026683073.1	1	43535	1719	39243	90.1413	7.71212	35.5	0.24
NW_026683074.1	1	43040	5252	39356	91.4405	13.8238	34.2	1.35
NW_026683075.1	1	42669	1591	38901	91.1692	7.15862	35.6	0.896
NW_026683076.1	1	42178	2444	40180	95.2629	11.1907	35.5	1.7
NW_026683077.1	1	41675	3180	35906	86.1572	11.0218	32.2	15.5
NW_026683078.1	1	41324	1761	36078	87.3052	8.40028	35.5	0.46
NW_026683079.1	1	41301	2169	38885	94.1503	10.0504	35.4	0.634
NW_026683080.1	1	40789	1723	30918	75.7998	7.80666	35.6	1.31
NW_026683081.1	1	38968	198420	23696	60.8089	344.004	29.5	7.05
NW_026683082.1	1	36721	1373	33528	91.3047	7.33123	35.5	1.9
NW_026683083.1	1	36472	2353	26799	73.4783	7.20046	33.3	31.3
NW_026683084.1	1	36377	3956	26673	73.3238	19.4639	35.6	5.76
NW_026683085.1	1	35925	2106	31203	86.8559	11.2638	35.5	1.03
NW_026683086.1	1	35909	2085	34542	96.1932	11.1639	35.5	0.511
NW_026683087.1	1	35735	962	26480	74.101	4.05823	33.3	30.1
NW_026683088.1	1	35214	1389	32378	91.9464	7.50775	35.5	0.841
NW_026683089.1	1	34286	1374	30058	87.6684	7.94076	35.7	2.16
NW_026683090.1	1	34269	1238	30510	89.0309	7.1202	35.6	0.89
NW_026683091.1	1	33732	1480	30817	91.3584	8.63566	35.5	2.01
NW_026683092.1	1	32955	3049	32540	98.7407	17.2227	35.9	0.616
NW_026683093.1	1	32854	1259	30015	91.3587	7.47044	35.7	0.63
NW_026683094.1	1	32845	1682	31958	97.2994	9.87956	35.5	0.683
NW_026683095.1	1	32087	1219	29228	91.0898	7.2952	35.6	1.39
NW_026683096.1	1	31237	1581	29727	95.166	9.09191	35.6	1.6
NW_026683097.1	1	31141	1603	30063	96.5383	9.92794	35.5	0.277
NW_026683098.1	1	30990	1289	27849	89.8645	8.18751	35.6	0.0683
NW_026683099.1	1	30366	726	24597	81.0018	4.69854	35.4	0.693
NW_026683100.1	1	30044	1308	25666	85.428	8.13953	35.5	0.838
NW_026683101.1	1	29693	1673	27902	93.9683	9.55983	35.6	0.457
NW_026683102.1	1	29629	1226	19510	65.8476	5.91782	33.7	44.1
NW_026683103.1	1	28846	1217	26688	92.5189	8.0183	35.6	0.919
NW_026683104.1	1	28730	1075	21141	73.5851	5.29913	33.7	48
NW_026683105.1	1	28400	1453	26889	94.6796	10.4527	35.3	0.286
NW_026683106.1	1	28033	1279	25744	91.8346	9.1119	35.5	1.36
NW_026683107.1	1	27095	1029	25476	94.0247	7.38372	35.5	0.493
NW_026683108.1	1	26824	928	19227	71.6783	5.29291	33.7	52.7
NW_026683109.1	1	26596	854	20965	78.8276	6.14419	35.5	0.821
NW_026683110.1	1	26374	1156	23609	89.5162	8.43558	35.4	0.927
NW_026683111.1	1	26287	1757	23684	90.0978	13.3734	35.4	0.381
NW_026683112.1	1	26282	956	23956	91.1498	7.19797	35.6	0.904
NW_026683113.1	1	25938	767	21578	83.1907	5.33407	35.7	59.7
NW_026683114.1	1	25894	1143	16116	62.2384	8.11582	35.8	0.65
NW_026683115.1	1	25640	1187	22820	89.0016	9.07601	35.6	0.714
NW_026683116.1	1	24340	1000	19491	80.0781	7.65267	35.6	1.5
NW_026683117.1	1	23186	702	18537	79.9491	5.92845	35.4	1.19
NW_026683118.1	1	22467	1216	20571	91.561	10.3728	35.4	1.28
NW_026683119.1	1	22311	753	15938	71.4356	5.27197	33.4	47.5
NW_026683120.1	1	21962	926	19667	89.5501	8.25321	35.7	3.35
NW_026683121.1	1	21358	1564	20318	95.1306	13.2618	35.7	1.19
NW_026683122.1	1	16057	153	9248	57.5948	1.6921	35.8	9.41
NW_026683123.1	1	14639	354	9320	63.6656	3.90573	33.9	41.5
NW_026683124.1	1	4956352	256547	4454251	89.8695	9.75819	35.6	20
NW_026683125.1	1	2228489	74819	1875793	84.1733	6.25536	35.5	2.38
NW_026683126.1	1	2115927	63535	1651783	78.0643	5.26996	35.4	2.35
NW_026683127.1	1	2060080	71728	1754051	85.1448	6.33903	35.5	1.54
NW_026683128.1	1	1903574	69349	1678450	88.1736	6.71671	35.5	2.63
NW_026683129.1	1	1592456	156621	1526296	95.8454	18.695	35.6	19.6
NW_026683130.1	1	1306673	64378	1262615	96.6282	9.20848	35.5	3.54
NW_026683131.1	1	1234076	138112	1203047	97.4856	21.3159	35.4	2.07
NW_026683132.1	1	1186437	100127	1165099	98.2015	15.8962	35.4	2.86
NW_026683133.1	1	1170172	117152	1103063	94.265	18.8754	35.4	3.37
NW_026683134.1	1	1066317	26233	883900	82.8928	4.69408	35.5	0.733
NW_026683135.1	1	982204	29207	825941	84.0906	5.68045	35.5	1.34
NW_026683136.1	1	976125	91679	940411	96.3412	17.7984	35.5	2.08
NW_026683137.1	1	928298	84356	880599	94.8617	17.9106	35.5	2.14
NW_026683138.1	1	915362	25450	734493	80.2407	5.1876	35.5	1.78
NW_026683139.1	1	890228	17850	445106	49.9991	3.94118	35.6	2.49
NW_026683140.1	1	878407	31471	768238	87.4581	6.28465	35.4	2.53
NW_026683141.1	1	807966	36149	746640	92.4098	7.83923	35.4	3.63
NW_026683142.1	1	763647	28530	668643	87.5592	6.99858	35.5	2.61
NW_026683143.1	1	761708	25343	661073	86.7882	5.89994	35.8	1.83
NW_026683144.1	1	752069	33196	708683	94.2311	8.16124	35.5	0.577
